,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
114,K00157,6541920,K00157.03,Kepler-11 e,CONFIRMED,31.99550624,2.842E-05,-2.842E-05,2454987.161,0.000717,-0.000717,0.1117,0.2193,-0.1117,4.1363,0.0262,-0.0262,,,,1410.7,11.7,-11.7,0.034028,0.000464,-0.000245,4.14292,0.06023,-1.00368,3.89,0.28,-0.24,0.1921,,,582,,,27.17,6.53,-4.93,60.749,0.883,-0.883,105.54884,126.6,6,,5657,107,-101,4.364,0.051,-0.056,0,0.14,-0.14,1.046,0.076,-0.065,0.921,0.068,-0.052,,,,stellar_q1_q16,13.709,12.548,12.237,12.18,False,5763.2,60,-60,4.28,0.1,-0.1,0.052,0.04,-0.04,0.9,1,-1,5763,66,-65,4.291,0.092,-0.089,0.051,0.041,-0.041,1.19,0.142008591289,-0.122337402294,1.005,0.0377890195692,-0.0352846992335,8.01678063388,1.6530036292,-1.99090926669,9.904,0.0814167848999,-0.123980143342,1.44,0.17,-0.15,4.42535385954,0.496600008613,-0.496600008613,0.197642696629,0.00332198824478,-0.00332198824478,35.9419334422,8.3207056328,-8.3207056328,623.970251904,35.9892463763,-35.9892463763,0.4016755200,0.2643539300
115,K00157,6541920,K00157.04,Kepler-11 f,CONFIRMED,46.6858024,0.00013,-0.00013,2455058.042,0.00203,-0.00203,0.6989,0.1281,-0.4773,6.4314,0.0785,-0.0785,,,,605.1,10.5,-10.5,0.023997,0.001878,-0.00151,0.62089,0.88562,-0.02031,2.74,0.2,-0.17,0.2472,,,513,,,16.41,3.94,-2.98,41.5,19.7,-19.7,43.17254,60.9,6,,5657,107,-101,4.364,0.051,-0.056,0,0.14,-0.14,1.046,0.076,-0.065,0.921,0.068,-0.052,,,,stellar_q1_q16,13.709,12.548,12.237,12.18,False,5763.2,60,-60,4.28,0.1,-0.1,0.052,0.04,-0.04,0.9,1,-1,5763,66,-65,4.291,0.092,-0.089,0.051,0.041,-0.041,1.19,0.142008591289,-0.122337402294,1.005,0.0377890195692,-0.0352846992335,8.01678063388,1.6530036292,-1.99090926669,9.904,0.0814167848999,-0.123980143342,1.44,0.17,-0.15,3.10504030498,0.411566689461,-0.411566689461,0.254315184208,0.00425344567284,-0.00425344567284,21.7267820555,4.98582130879,-4.98582130879,550.18960159,31.6028292323,-31.6028292323,0.4016755200,0.2643539300
116,K00157,6541920,K00157.05,Kepler-11 g,CONFIRMED,118.378379,0.0003111,-0.0003111,2455120.289,0.00197,-0.00197,0.1086,0.2287,-0.1085,9.5552,0.0654,-0.0654,,,,1116.8,13.5,-13.5,0.03026,0.000465,-0.000293,1.23075,0.04334,-0.20824,3.46,0.25,-0.22,0.4596,,,376,,,4.75,1.14,-0.86,96.97,3.4,-3.4,61.271496,86.7,6,,5657,107,-101,4.364,0.051,-0.056,0,0.14,-0.14,1.046,0.076,-0.065,0.921,0.068,-0.052,,,,stellar_q1_q16,13.709,12.548,12.237,12.18,False,5763.2,60,-60,4.28,0.1,-0.1,0.052,0.04,-0.04,0.9,1,-1,5763,66,-65,4.291,0.092,-0.089,0.051,0.041,-0.041,1.19,0.142008591289,-0.122337402294,1.005,0.0377890195692,-0.0352846992335,8.01678063388,1.6530036292,-1.99090926669,9.904,0.0814167848999,-0.123980143342,1.44,0.17,-0.15,3.93706502666,0.439567450677,-0.439567450677,0.472861578267,0.00789576353703,-0.00789576353703,6.27237629444,1.44131687236,-1.44131687236,403.293806336,23.1888436226,-23.1888436226,0.4016755200,0.2643539300
117,K00157,6541920,K00157.06,Kepler-11 b,CONFIRMED,10.30400497,1.694E-05,-1.694E-05,2454971.504,0.00135,-0.00135,0.0118,0.3616,-0.0118,4.2139,0.039,-0.039,,,,320.2,6.1,-6.1,0.016189,0.000351,-0.000223,1.22025,0.01043,-0.33663,1.85,0.13,-0.12,0.0903,,,849,,,122.98,29.54,-22.33,18.99,0.162,-0.162,42.835438,55.3,6,,5657,107,-101,4.364,0.051,-0.056,0,0.14,-0.14,1.046,0.076,-0.065,0.921,0.068,-0.052,,,,stellar_q1_q16,13.709,12.548,12.237,12.18,False,5763.2,60,-60,4.28,0.1,-0.1,0.052,0.04,-0.04,0.9,1,-1,5763,66,-65,4.291,0.092,-0.089,0.051,0.041,-0.041,1.19,0.142008591289,-0.122337402294,1.005,0.0377890195692,-0.0352846992335,8.01678063388,1.6530036292,-1.99090926669,9.904,0.0814167848999,-0.123980143342,1.44,0.17,-0.15,2.10535827323,0.238475311395,-0.238475311395,0.0928550264287,0.00156255878772,-0.00156255878772,162.75480475,37.7450843177,-37.7450843177,910.221271499,52.7755122973,-52.7755122973,0.4016755200,0.2643539300
118,K00157,6541920,K00157.01,Kepler-11 c,CONFIRMED,13.02492819,1.3E-05,-1.3E-05,2454971.176,0.00083,-0.00083,0.0416,0.2866,-0.0415,4.56,0.027,-0.027,,,,809.2,6.8,-6.8,0.025738,0.000409,-0.000126,1.24856,0.01045,-0.25132,2.94,0.21,-0.18,0.1055,,,786,,,90.1,21.63,-16.36,22.372,0.187,-0.187,94.72221,124.9,6,,5657,107,-101,4.364,0.051,-0.056,0,0.14,-0.14,1.046,0.076,-0.065,0.921,0.068,-0.052,,,,stellar_q1_q16,13.709,12.548,12.237,12.18,False,5763.2,60,-60,4.28,0.1,-0.1,0.052,0.04,-0.04,0.9,1,-1,5763,66,-65,4.291,0.092,-0.089,0.051,0.041,-0.041,1.19,0.142008591289,-0.122337402294,1.005,0.0377890195692,-0.0352846992335,8.01678063388,1.6530036292,-1.99090926669,9.904,0.0814167848999,-0.123980143342,1.44,0.17,-0.15,3.35226273861,0.370447641958,-0.370447641958,0.108578815624,0.00183067202956,-0.00183067202956,119.240262707,27.0708712608,-27.0708712608,842.110838563,48.0602064354,-48.0602064354,0.4016755200,0.2643539300
155,K00232,4833421,K00232.01,Kepler-122 c,CONFIRMED,12.465995556,5.611E-06,-5.611E-06,2454967.004,0.000375,-0.000375,0.4116,0.017,-0.3288,5.0483,0.0292,-0.0292,,,,2323.6,8.9,-8.9,0.044946,0.000139,-0.000738,0.72565,0.21489,-0.00719,4.66,1.6,-0.43,0.1063,,,804,,,98.96,97.31,-26.99,18.13,5.4,-5.4,245.7026,306.4,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,False,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074167,-0.112503155511,1.026,0.049457763799,-0.04143754819,6.08135001279,1.10038423648,-1.29051370864,9.784,0.0722293305855,-0.103588668094,1.06,0.11,-0.15,5.79422570976,0.763404931559,-0.763404931559,0.106188861713,0.00178534507899,-0.00178534507899,135.264205368,36.8020563401,-36.8020563401,869.078982805,58.7969787305,-58.7969787305,0.3650456800,0.2822996400
156,K00232,4833421,K00232.05,Kepler-122 f,CONFIRMED,56.2587885,0.0003964,-0.0003964,2454997.224,0.00546,-0.00546,0.3786,0.0505,-0.3786,8.295,0.181,-0.181,,,,354.1,13.6,-13.6,0.017493,0.000327,-0.000608,0.70054,0.2526,-0.08391,1.81,0.63,-0.17,0.2903,,,487,,,13.27,13.05,-3.62,48.9,17.6,-17.6,22.362999,27.1,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,False,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074167,-0.112503155511,1.026,0.049457763799,-0.04143754819,6.08135001279,1.10038423648,-1.29051370864,9.784,0.0722293305855,-0.103588668094,1.06,0.11,-0.15,2.25150735883,0.296147747098,-0.296147747098,0.289892486355,0.00481381584229,-0.00481381584229,18.2112540509,4.80937229056,-4.80937229056,526.439525918,34.7612778391,-34.7612778391,0.3650456800,0.2822996400
157,K00232,4833421,K00232.02,Kepler-122 b,CONFIRMED,5.76616658,1.111E-05,-1.111E-05,2454967.017,0.00159,-0.00159,0.0659,0.3172,-0.0658,3.8565,0.0431,-0.0431,,,,372.9,6.4,-6.4,0.01773,0.000331,-0.000208,0.89166,0.04571,-0.19943,1.84,0.63,-0.17,0.0636,,,1040,,,276.44,271.84,-75.39,11.616,0.595,-0.595,49.40037,64,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,False,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074167,-0.112503155511,1.026,0.049457763799,-0.04143754819,6.08135001279,1.10038423648,-1.29051370864,9.784,0.0722293305855,-0.103588668094,1.06,0.11,-0.15,2.27962671739,0.298867945508,-0.298867945508,0.0635068777061,0.00104777474188,-0.00104777474188,378.211707402,101.080957937,-101.080957937,1123.82132343,75.1967691828,-75.1967691828,0.3650456800,0.2822996400
158,K00232,4833421,K00232.03,Kepler-122 d,CONFIRMED,21.5878875,0.0001205,-0.0001205,2454975.957,0.00396,-0.00396,0.0269,0.4339,-0.0268,4.426,0.138,-0.138,,,,254,11.4,-11.4,0.014626,0.000649,-0.000322,2.19235,0.0475,-0.93676,1.52,0.52,-0.14,0.1533,,,670,,,47.58,46.79,-12.98,37.8,0.819,-0.819,23.863909,24.8,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,False,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074167,-0.112503155511,1.026,0.049457763799,-0.04143754819,6.08135001279,1.10038423648,-1.29051370864,9.784,0.0722293305855,-0.103588668094,1.06,0.11,-0.15,1.88531660595,0.250401536642,-0.250401536642,0.153095436031,0.00254362430467,-0.00254362430467,65.5189384767,17.1281265461,-17.1281265461,725.028768333,47.6376083743,-47.6376083743,0.3650456800,0.2822996400
159,K00232,4833421,K00232.04,Kepler-122 e,CONFIRMED,37.9963981,0.0004161,-0.0004161,2454995.977,0.00653,-0.00653,0.9436,0.001,-0.6642,7.231,0.17,-0.17,,,,267.3,12.4,-12.4,0.018653,0.000417,-0.003306,0.0482,1.01804,-0.00357,1.93,0.67,-0.18,0.2235,,,555,,,22.39,22.01,-6.11,15.44,7.6,-7.6,25.31143,25.8,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,False,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074167,-0.112503155511,1.026,0.049457763799,-0.04143754819,6.08135001279,1.10038423648,-1.29051370864,9.784,0.0722293305855,-0.103588668094,1.06,0.11,-0.15,2.38812800336,0.389493561728,-0.389493561728,0.223167425079,0.00374484411746,-0.00374484411746,30.598985238,8.14962502376,-8.14962502376,599.36348671,39.7811477887,-39.7811477887,0.3650456800,0.2822996400
211,K00284,6021275,K00284.04,Kepler-132 e,CONFIRMED,110.2869374,0.000878,-0.000878,2455072.219,0.00494,-0.00494,0.1163,0.3258,-0.1162,4.442,0.172,-0.172,,,,118.3,9.7,-9.7,0.009951,0.000452,-0.000552,10.71472,2.76097,-3.28922,1.14,0.2,-0.13,0.4378,,,404,,,6.27,3.12,-1.7,190.3,49,-49,10.010857,15.4,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.10339375478,0.10872206292,-0.10872206292,0.444925714107,0.0075416059315,-0.0075416059315,5.7207794541,1.03338102367,-1.03338102367,394.118959393,17.6962593368,-17.6962593368,0.3598374400,0.2840624100
212,K00284,6021275,K00284.01,Kepler-132 d,CONFIRMED,18.01017554,4.401E-05,-4.401E-05,2455012.423,0.00203,-0.00203,0.0544,0.3937,-0.0543,2.9532,0.065,-0.065,,,,182.3,4.7,-4.7,0.012346,0.000335,-0.000226,6.09377,0.42198,-1.93008,1.41,0.25,-0.16,0.1308,,,738,,,70.21,34.94,-18.98,47.1,3.3,-3.3,35.45138,41.1,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.37116002746,0.121971154949,-0.121971154949,0.132877704696,0.00218785652341,-0.00218785652341,64.0907230316,11.595310893,-11.595310893,721.044915574,32.529469422,-32.529469422,0.3598374400,0.2840624100
213,K00284,6021275,K00284.02,Kepler-132 c,CONFIRMED,6.41490515,1.324E-05,-1.324E-05,2455002.641,0.00163,-0.00163,0.7365,0.0166,-0.5292,3.3187,0.051,-0.051,,,,121.8,2.8,-2.8,0.010907,1.9E-05,-0.00083,0.49635,0.87561,-0.07301,1.24,0.23,-0.13,0.0657,,,1042,,,278.29,138.49,-75.23,10.26,4.5,-4.5,40.118763,49.3,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.21100719057,0.115299537162,-0.115299537162,0.0667563879639,0.00111765691075,-0.00111765691075,254.084130426,46.0232541636,-46.0232541636,1017.43790013,46.3013901376,-46.3013901376,0.3598374400,0.2840624100
214,K00284,6021275,K00284.03,Kepler-132 b,CONFIRMED,6.17828255,3.88E-05,-3.88E-05,2455001.849,0.00516,-0.00516,0.5303,0.3907,-0.3275,3.18,0.19,-0.19,,,,93.6,7.2,-7.2,0.009122,0.000217,-0.000626,1.0301,0.88896,-0.10198,1.04,0.19,-0.11,0.0641,,,1055,,,292.35,145.49,-79.03,12.76,5.5,-5.5,35.59532,14.3,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.01191778208,0.0998884923465,-0.0998884923465,0.0651178700906,0.00107924806472,-0.00107924806472,266.539849122,48.6459448377,-48.6459448377,1029.68423377,46.7977020109,-46.7977020109,0.3598374400,0.2840624100
327,K00408,5351250,K00408.01,Kepler-150 c,CONFIRMED,7.381977254,6.182E-06,-6.182E-06,2455006.073,0.00066,-0.00066,0.4861,0.0501,-0.3674,3.1281,0.0288,-0.0288,,,,1511.8,13.4,-13.4,0.036401,0.002126,-0.000765,1.56427,0.70216,-0.0575,3.7,1.5,-0.35,0.0733,,,922,,,170.48,204.55,-46.26,16.52,7.4,-7.4,84.46989,124.2,4,,5862,161,-167,4.484,0.053,-0.283,-0.14,0.26,-0.28,0.931,0.377,-0.089,0.963,0.123,-0.106,,,,stellar_q1_q16,14.985,13.817,13.422,13.367,False,5588.1,60,-60,4.58,0.1,-0.1,0.116,0.04,-0.04,1.8,1,-1,5582,67,-64,4.495,0.04,-0.063,0.108,0.042,-0.043,0.925,0.0627873394881,-0.042264050918,0.971,0.0324520631085,-0.0340754515744,3.80189396321,3.4633962584,-2.5712318119,9.58,0.281252967447,-0.48986115581,1.084,0.055,-0.067,3.67757220773,0.328606675718,-0.328606675718,0.0735176618801,0.00122597771365,-0.00122597771365,138.901959333,23.3021734586,-23.3021734586,874.864147153,36.6311085609,-36.6311085609,0.4443644600,0.2389413100
328,K00408,5351250,K00408.02,Kepler-150 d,CONFIRMED,12.56092796,2.225E-05,-2.225E-05,2454999.796,0.00136,-0.00136,0.0066,0.4219,-0.0066,3.7158,0.0465,-0.0465,,,,966.9,16,-16,0.028343,0.000736,-0.000281,2.24715,0.03139,-0.79609,2.88,1.17,-0.27,0.1045,,,772,,,83.88,100.64,-22.76,26.563,0.371,-0.371,45.290886,65.6,4,,5862,161,-167,4.484,0.053,-0.283,-0.14,0.26,-0.28,0.931,0.377,-0.089,0.963,0.123,-0.106,,,,stellar_q1_q16,14.985,13.817,13.422,13.367,False,5588.1,60,-60,4.58,0.1,-0.1,0.116,0.04,-0.04,1.8,1,-1,5582,67,-64,4.495,0.04,-0.063,0.108,0.042,-0.043,0.925,0.0627873394881,-0.042264050918,0.971,0.0324520631085,-0.0340754515744,3.80189396321,3.4633962584,-2.5712318119,9.58,0.281252967447,-0.48986115581,1.084,0.055,-0.067,2.86014094269,0.231828954026,-0.231828954026,0.104755118646,0.00173951208339,-0.00173951208339,68.155479443,11.4431837132,-11.4431837132,732.215166746,30.6394329608,-30.6394329608,0.4443644600,0.2389413100
329,K00408,5351250,K00408.03,Kepler-150 e,CONFIRMED,30.8264713,0.0001168,-0.0001168,2454986.006,0.00321,-0.00321,0.8458,0.0163,-0.6199,4.952,0.145,-0.145,,,,775.9,21.7,-21.7,0.029016,0.000181,-0.003254,0.4316,1.91023,-0.12186,2.95,1.19,-0.28,0.1902,,,572,,,25.32,30.38,-6.87,27.9,13.7,-13.7,25.973045,40.5,4,,5862,161,-167,4.484,0.053,-0.283,-0.14,0.26,-0.28,0.931,0.377,-0.089,0.963,0.123,-0.106,,,,stellar_q1_q16,14.985,13.817,13.422,13.367,False,5588.1,60,-60,4.58,0.1,-0.1,0.116,0.04,-0.04,1.8,1,-1,5582,67,-64,4.495,0.04,-0.063,0.108,0.042,-0.043,0.925,0.0627873394881,-0.042264050918,0.971,0.0324520631085,-0.0340754515744,3.80189396321,3.4633962584,-2.5712318119,9.58,0.281252967447,-0.48986115581,1.084,0.055,-0.067,2.92877449661,0.289369638165,-0.289369638165,0.190716481638,0.00318977700058,-0.00318977700058,20.5895826286,3.47638790852,-3.47638790852,542.844462377,22.8271133477,-22.8271133477,0.4443644600,0.2389413100
330,K00408,5351250,K00408.04,Kepler-150 b,CONFIRMED,3.42804168,1.268E-05,-1.268E-05,2454965.368,0.00316,-0.00316,0.2247,0.24,-0.2246,2.3641,0.0885,-0.0885,,,,206.4,10.6,-10.6,0.013171,0.000574,-0.000375,2.11993,0.42701,-0.75795,1.34,0.54,-0.13,0.044,,,1189,,,473.14,567.67,-128.39,10.96,2.2,-2.2,16.447865,22.2,4,,5862,161,-167,4.484,0.053,-0.283,-0.14,0.26,-0.28,0.931,0.377,-0.089,0.963,0.123,-0.106,,,,stellar_q1_q16,14.985,13.817,13.422,13.367,False,5588.1,60,-60,4.58,0.1,-0.1,0.116,0.04,-0.04,1.8,1,-1,5582,67,-64,4.495,0.04,-0.063,0.108,0.042,-0.043,0.925,0.0627873394881,-0.042264050918,0.971,0.0324520631085,-0.0340754515744,3.80189396321,3.4633962584,-2.5712318119,9.58,0.281252967447,-0.48986115581,1.084,0.055,-0.067,1.33104977972,0.116706954871,-0.116706954871,0.0440897947071,0.000738756063083,-0.000738756063083,385.923677742,65.5251820754,-65.5251820754,1129.50688445,47.6550228675,-47.6550228675,0.4443644600,0.2389413100
371,K00474,10460984,K00474.01,Kepler-164 c,CONFIRMED,10.94577222,1.909E-05,-1.909E-05,2455009.719,0.00138,-0.00138,0.2857,0.1593,-0.2855,2.9622,0.0475,-0.0475,,,,546.1,11.2,-11.2,0.021665,0.000421,-0.000414,3.3549,0.49225,-0.98754,2.69,1.45,-0.31,0.0991,,,950,,,192.59,308.98,-61.52,27.7,4.1,-4.1,47.07241,56.1,4,,6353,158,-207,4.359,0.083,-0.306,-0.14,0.21,-0.3,1.139,0.611,-0.135,1.076,0.26,-0.106,,,,stellar_q1_q16,14.282,13.254,13.008,12.935,False,5923.2,60,-60,4.397,0.1,-0.1,0,0.04,-0.04,3.3,1,-1,5920,64,-66,4.381,0.068,-0.082,0.003,0.04,-0.042,1.091,0.116069429222,-0.082922327512,1.048,0.0365967430245,-0.0357815818544,4.57088189615,1.65926849196,-2.16497521841,9.66,0.134498530116,-0.278721222436,1.086,0.091,-0.102,2.57651504686,0.242972677378,-0.242972677378,0.0980487347955,0.00164964605713,-0.00164964605713,136.204779043,26.1384343971,-26.1384343971,870.585867062,41.6264446975,-41.6264446975,0.3718485300,0.2798697400
372,K00474,10460984,K00474.02,Kepler-164 d,CONFIRMED,28.9868326,0.000103,-0.000103,2454967.782,0.00287,-0.00287,0.0271,0.4254,-0.0271,3.4329,0.0816,-0.0816,,,,459.9,16,-16,0.019745,0.000722,-0.000329,6.40225,0.44895,-2.07755,2.46,1.31,-0.3,0.1897,,,687,,,52.56,84.32,-16.79,65.76,4.6,-4.6,24.631758,29.4,4,,6353,158,-207,4.359,0.083,-0.306,-0.14,0.21,-0.3,1.139,0.611,-0.135,1.076,0.26,-0.106,,,,stellar_q1_q16,14.282,13.254,13.008,12.935,False,5923.2,60,-60,4.397,0.1,-0.1,0,0.04,-0.04,3.3,1,-1,5920,64,-66,4.381,0.068,-0.082,0.003,0.04,-0.042,1.091,0.116069429222,-0.082922327512,1.048,0.0365967430245,-0.0357815818544,4.57088189615,1.65926849196,-2.16497521841,9.66,0.134498530116,-0.278721222436,1.086,0.091,-0.102,2.35017783393,0.22319437228,-0.22319437228,0.187703315111,0.00312689294953,-0.00312689294953,37.2945858993,7.14163484439,-7.14163484439,629.759856427,30.0153846406,-30.0153846406,0.3718485300,0.2798697400
373,K00474,10460984,K00474.03,,CANDIDATE,94.885768,0.001025,-0.001025,2455047.833,0.0062,-0.0062,0.9701,0.1121,-0.0292,6.279,0.398,-0.398,,,,638,33.5,-33.5,0.030499,0.0774,-0.00531,0.13593,0.32362,-0.07937,3.79,2.04,-0.45,0.4182,,,462,,,10.81,17.35,-3.45,40.1,19.1,-19.1,19.840364,26.3,4,,6353,158,-207,4.359,0.083,-0.306,-0.14,0.21,-0.3,1.139,0.611,-0.135,1.076,0.26,-0.106,,,,stellar_q1_q16,14.282,13.254,13.008,12.935,False,5923.2,60,-60,4.397,0.1,-0.1,0,0.04,-0.04,3.3,1,-1,5920,64,-66,4.381,0.068,-0.082,0.003,0.04,-0.042,1.091,0.116069429222,-0.082922327512,1.048,0.0365967430245,-0.0357815818544,4.57088189615,1.65926849196,-2.16497521841,9.66,0.134498530116,-0.278721222436,1.086,0.091,-0.102,3.56835874005,4.92637550391,-4.92637550391,0.413710580578,0.00689440214427,-0.00689440214427,7.64994102357,1.4625274678,-1.4625274678,423.816682728,20.2143266426,-20.2143266426,0.3718485300,0.2798697400
374,K00474,10460984,K00474.04,Kepler-164 b,CONFIRMED,5.03506543,1.737E-05,-1.737E-05,2454965.655,0.00298,-0.00298,0.0842,0.3615,-0.0841,1.7602,0.087,-0.087,,,,160.1,10.1,-10.1,0.011673,0.000513,-0.000437,7.98815,1.30219,-2.99459,1.45,0.78,-0.17,0.059,,,1231,,,543.33,871.72,-173.55,22.04,3.6,-3.6,15.457478,19.6,4,,6353,158,-207,4.359,0.083,-0.306,-0.14,0.21,-0.3,1.139,0.611,-0.135,1.076,0.26,-0.106,,,,stellar_q1_q16,14.282,13.254,13.008,12.935,False,5923.2,60,-60,4.397,0.1,-0.1,0,0.04,-0.04,3.3,1,-1,5920,64,-66,4.381,0.068,-0.082,0.003,0.04,-0.042,1.091,0.116069429222,-0.082922327512,1.048,0.0365967430245,-0.0357815818544,4.57088189615,1.65926849196,-2.16497521841,9.66,0.134498530116,-0.278721222436,1.086,0.091,-0.102,1.38849195721,0.141014054966,-0.141014054966,0.0584220659626,0.000967101868745,-0.000967101868745,383.90281507,74.5709412482,-74.5709412482,1128.02532513,54.5850697346,-54.5850697346,0.3718485300,0.2798697400
