kepid,kepmag,nkoi,ntce,st_quarters,dutycycle,dataspan,st_delivname
4075064,14.951,1,4,11111011101110111,0.6915,1458.9310,q1_q17_dr25_stellar
3962728,15.742,1,2,11111011101110111,0.6980,1458.9310,q1_q17_dr25_stellar
4141593,13.219,2,2,11111111111111111,0.8732,1458.9310,q1_q17_dr25_stellar
4058881,15.327,1,1,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
4035667,10.035,1,4,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
4150804,12.888,1,1,11111111111111111,0.8723,1458.9310,q1_q17_dr25_stellar
4043190,12.988,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
4277304,13.882,1,1,01111011101110111,0.6938,1420.6720,q1_q17_dr25_stellar
4248120,15.230,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
4274071,14.725,1,1,11111011101110111,0.6979,1458.9310,q1_q17_dr25_stellar
4284147,15.742,1,1,00011011101110111,0.6650,1238.0020,q1_q17_dr25_stellar
4384652,13.967,1,0,11111011101110111,0.6980,1458.9310,q1_q17_dr25_stellar
4172805,15.645,1,1,11111011101110111,0.6980,1458.9310,q1_q17_dr25_stellar
4178606,12.852,1,1,11111011101110111,0.6981,1458.9310,q1_q17_dr25_stellar
4545570,15.683,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
4552729,14.981,1,1,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
4459068,11.458,1,2,11111111111111111,0.8732,1458.9310,q1_q17_dr25_stellar
4476123,15.583,1,1,11111011101110111,0.6979,1458.9310,q1_q17_dr25_stellar
4454752,14.411,1,1,11111111111111111,0.8732,1458.9310,q1_q17_dr25_stellar
4476423,13.605,1,0,11100010001110111,0.4757,1458.9310,q1_q17_dr25_stellar
4459924,14.287,1,1,11111111111111111,0.8730,1458.9310,q1_q17_dr25_stellar
4471313,15.792,1,0,00011011101110111,0.6650,1238.0020,q1_q17_dr25_stellar
4464394,13.497,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
4483235,13.505,1,3,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4544571,15.753,1,3,00011111111111111,0.8721,1238.0020,q1_q17_dr25_stellar
4544620,15.875,1,2,01111111111111111,0.8742,1420.6720,q1_q17_dr25_stellar
4544684,14.920,1,1,11111111111111111,0.8729,1458.9310,q1_q17_dr25_stellar
4478168,13.490,2,2,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4566999,15.031,1,1,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4571004,13.482,5,1,11111011101110111,0.6981,1458.9310,q1_q17_dr25_stellar
4571536,15.713,1,1,00011011101110111,0.6649,1238.0020,q1_q17_dr25_stellar
4665991,14.665,1,1,11111011101110111,0.6980,1458.9310,q1_q17_dr25_stellar
4725681,15.414,2,2,11110111011101110,0.6910,1425.8840,q1_q17_dr25_stellar
4758368,10.805,1,2,11111011101110111,0.6893,1458.9310,q1_q17_dr25_stellar
4764774,15.274,1,2,11111011101110111,0.6975,1458.9310,q1_q17_dr25_stellar
4677282,13.157,1,1,11111111111111111,0.8731,1458.9310,q1_q17_dr25_stellar
4662363,13.964,1,0,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4769931,13.907,1,2,11111111111111111,0.8732,1458.9310,q1_q17_dr25_stellar
4669402,14.034,1,3,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4679314,13.656,1,1,11111111111111111,0.8732,1458.9310,q1_q17_dr25_stellar
4760959,15.671,1,0,01111011101110111,0.6939,1420.6720,q1_q17_dr25_stellar
4761060,12.301,1,2,11111011101110111,0.6979,1458.9310,q1_q17_dr25_stellar
4840672,13.780,1,1,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4738095,13.147,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
4770798,12.524,1,0,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
4670361,14.000,1,1,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4664046,15.625,1,1,11111011101110111,0.6972,1458.9310,q1_q17_dr25_stellar
4757331,15.725,1,1,11111011101110111,0.6965,1458.9310,q1_q17_dr25_stellar
4664847,15.670,1,1,01111011101110111,0.6940,1420.6720,q1_q17_dr25_stellar
4851283,11.908,1,1,00000000001110111,0.7071,589.0500,q1_q17_dr25_stellar
4927734,11.960,1,1,11111011101110111,0.6977,1458.9310,q1_q17_dr25_stellar
4909707,10.691,1,2,11111111111111111,0.8741,1458.9310,q1_q17_dr25_stellar
4996558,13.871,1,1,01111111111111111,0.8727,1420.6720,q1_q17_dr25_stellar
5004909,13.935,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
4912589,12.869,1,1,11111111111111111,0.8714,1458.8900,q1_q17_dr25_stellar
4861736,13.851,1,3,11111111111111111,0.8731,1458.9310,q1_q17_dr25_stellar
4913000,11.668,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
4861791,15.957,1,1,00011111111111111,0.8722,1238.0020,q1_q17_dr25_stellar
4990977,13.870,1,2,11110111011101110,0.6899,1425.8840,q1_q17_dr25_stellar
5009743,13.956,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
4951249,15.146,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
5015459,15.557,1,1,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
4919550,15.223,2,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
4850961,15.152,1,1,11111011101110111,0.6980,1458.9310,q1_q17_dr25_stellar
5036052,12.644,1,0,11111111111111111,0.8740,1458.9310,q1_q17_dr25_stellar
5091614,14.083,1,2,11111111111111111,0.8675,1458.9310,q1_q17_dr25_stellar
5130740,12.504,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
5036966,14.270,1,2,00000000000001100,0.8619,196.1800,q1_q17_dr25_stellar
5108214,7.837,1,1,11111011101110111,0.6976,1458.9310,q1_q17_dr25_stellar
5021732,13.623,1,1,11111011101110111,0.6938,1458.9310,q1_q17_dr25_stellar
5024482,12.203,1,1,11111011101110111,0.6974,1458.9310,q1_q17_dr25_stellar
5115978,15.202,1,0,11111011101110111,0.6963,1458.9310,q1_q17_dr25_stellar
5039129,14.332,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
5112567,13.391,1,1,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
5120087,13.500,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5126627,13.965,1,2,01111111111111111,0.8734,1420.6720,q1_q17_dr25_stellar
5126932,12.793,1,2,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
5088591,14.625,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5033823,13.469,1,2,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
5106313,14.756,1,1,11111011101110111,0.6977,1458.9310,q1_q17_dr25_stellar
5121173,13.439,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
5166811,15.612,1,0,11110111011101110,0.6910,1425.8840,q1_q17_dr25_stellar
5083252,15.039,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5095082,14.216,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
5303346,14.727,1,2,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5271090,15.413,1,0,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5202905,12.345,2,3,11111011101110111,0.6979,1458.9310,q1_q17_dr25_stellar
5266937,14.352,1,2,11111111111111111,0.8103,1458.9310,q1_q17_dr25_stellar
5177859,13.382,2,4,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
5268955,11.863,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
5272878,15.090,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
5193077,13.030,1,2,11111011101110111,0.6978,1458.9310,q1_q17_dr25_stellar
5269467,15.810,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
5193439,14.520,1,1,11111011101110111,0.6979,1458.9310,q1_q17_dr25_stellar
5215980,15.209,1,1,00011111111111111,0.8719,1238.0020,q1_q17_dr25_stellar
5184709,14.572,1,1,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
5393558,13.752,1,2,11111111111111111,0.8682,1458.9310,q1_q17_dr25_stellar
5360974,15.945,1,2,00011111111111111,0.8720,1238.0020,q1_q17_dr25_stellar
5389540,13.259,1,1,01111111111111111,0.8746,1420.6720,q1_q17_dr25_stellar
5303551,14.888,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5303557,16.494,1,1,00000000011111111,0.8607,683.4300,q1_q17_dr25_stellar
5343976,12.612,1,2,11110111011101110,0.6744,1425.8840,q1_q17_dr25_stellar
5308387,12.878,1,2,11111111111111111,0.8732,1458.9310,q1_q17_dr25_stellar
5308419,13.482,1,2,11111111111111111,0.8731,1458.9310,q1_q17_dr25_stellar
5357545,14.099,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
5376067,15.446,1,1,11111011101110111,0.6976,1458.9310,q1_q17_dr25_stellar
5364090,13.357,1,0,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
5385139,15.842,1,2,00011111111111111,0.8723,1238.0020,q1_q17_dr25_stellar
5385269,14.332,1,2,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
5385469,13.087,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
5385509,15.710,1,2,01111111111111111,0.8745,1420.6720,q1_q17_dr25_stellar
5440435,12.878,1,0,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
5450814,15.693,1,2,11111111111111111,0.8712,1458.9310,q1_q17_dr25_stellar
5385697,15.604,2,2,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
5310435,13.254,1,1,11111111111111111,0.8654,1458.9310,q1_q17_dr25_stellar
5376836,14.041,1,2,11111011101110111,0.6979,1458.9310,q1_q17_dr25_stellar
