kepid,kepmag,nkoi,rrmscdpp03p0,rrmscdpp06p0,rrmscdpp09p0,rrmscdpp12p0,rrmscdpp15p0,st_delivname
3338674,12.708,1,199.069,182.535,164.893,151.783,140.583,q1_q17_dr25_stellar
3458919,13.815,1,884.565,800.467,690.535,578.686,501.814,q1_q17_dr25_stellar
3545583,14.854,1,188.254,156.860,143.303,134.119,127.757,q1_q17_dr25_stellar
3557341,15.856,1,357.941,263.997,221.226,195.893,176.740,q1_q17_dr25_stellar
3545840,10.915,1,59.732,49.207,45.478,44.540,44.595,q1_q17_dr25_stellar
3640905,11.584,2,69.031,54.444,47.336,43.116,39.841,q1_q17_dr25_stellar
3539231,14.876,1,168.583,124.255,104.467,92.669,83.786,q1_q17_dr25_stellar
3632089,14.159,2,109.587,85.272,75.989,70.585,66.181,q1_q17_dr25_stellar
3544678,15.822,1,324.707,245.042,209.123,189.682,176.973,q1_q17_dr25_stellar
3544689,14.942,1,230.731,201.327,197.809,203.837,217.733,q1_q17_dr25_stellar
3556220,13.379,1,73.569,58.116,51.213,47.452,43.989,q1_q17_dr25_stellar
3545135,12.147,1,37.159,28.738,24.974,23.174,21.622,q1_q17_dr25_stellar
3644174,15.278,1,209.081,161.273,140.955,129.785,120.805,q1_q17_dr25_stellar
3533469,14.338,1,176.894,147.701,134.611,125.786,119.032,q1_q17_dr25_stellar
3644602,15.145,1,198.187,147.926,125.561,112.234,102.433,q1_q17_dr25_stellar
3644631,15.389,1,237.010,177.909,152.048,136.939,125.279,q1_q17_dr25_stellar
3648437,13.926,1,147.977,146.397,160.407,177.575,192.845,q1_q17_dr25_stellar
3655326,14.213,1,198.006,159.586,146.194,140.814,140.642,q1_q17_dr25_stellar
3858757,15.790,1,399.760,304.127,261.714,234.620,214.791,q1_q17_dr25_stellar
3858824,15.342,1,244.269,185.192,158.804,143.018,131.954,q1_q17_dr25_stellar
3858851,15.766,1,328.763,237.927,200.296,177.878,161.565,q1_q17_dr25_stellar
3858884,9.277,1,498.633,431.764,433.893,449.617,462.110,q1_q17_dr25_stellar
3858949,14.576,1,153.393,119.258,104.173,97.087,93.027,q1_q17_dr25_stellar
3746248,12.920,1,212.109,253.699,275.283,281.535,290.173,q1_q17_dr25_stellar
3859079,14.887,1,200.258,157.925,140.163,131.215,124.861,q1_q17_dr25_stellar
3835670,13.397,1,74.469,56.965,49.006,44.297,40.311,q1_q17_dr25_stellar
3762468,14.996,1,296.300,319.569,355.050,392.393,426.373,q1_q17_dr25_stellar
3762553,10.924,1,59.174,60.591,61.741,60.999,59.961,q1_q17_dr25_stellar
3854496,15.812,1,399.077,321.362,293.201,285.158,283.838,q1_q17_dr25_stellar
3851193,13.682,1,371.068,412.611,416.746,402.783,385.430,q1_q17_dr25_stellar
3848083,15.994,1,318.057,238.563,204.127,182.150,166.219,q1_q17_dr25_stellar
3865567,15.380,1,258.685,195.380,167.014,151.768,140.459,q1_q17_dr25_stellar
3869014,14.507,1,154.264,119.933,106.276,99.183,95.399,q1_q17_dr25_stellar
3749134,14.981,1,179.695,131.719,110.478,99.025,90.321,q1_q17_dr25_stellar
3838496,17.900,1,2185.425,1778.740,1654.560,1627.236,1681.363,q1_q17_dr25_stellar
3964109,13.542,1,76.625,57.398,48.577,43.258,39.093,q1_q17_dr25_stellar
4164511,13.006,1,84.706,89.727,99.775,111.478,122.608,q1_q17_dr25_stellar
4067925,15.911,1,383.835,287.311,240.387,211.514,188.049,q1_q17_dr25_stellar
4144236,11.856,2,106.507,109.464,111.517,113.071,117.164,q1_q17_dr25_stellar
4164922,12.914,2,83.475,83.130,87.693,95.148,103.567,q1_q17_dr25_stellar
4077767,15.941,1,400.575,302.074,259.664,232.009,211.505,q1_q17_dr25_stellar
4144576,14.113,1,119.399,99.294,93.821,94.122,95.917,q1_q17_dr25_stellar
3954227,15.985,1,2176.654,1934.395,1554.622,1296.676,1119.447,q1_q17_dr25_stellar
4078157,15.484,2,417.592,384.066,357.238,335.419,317.764,q1_q17_dr25_stellar
4147444,10.762,1,47.586,58.371,65.529,70.098,76.636,q1_q17_dr25_stellar
4056579,13.265,1,196.815,171.636,152.552,139.734,130.833,q1_q17_dr25_stellar
4069063,13.318,1,105.730,80.080,68.154,61.216,57.175,q1_q17_dr25_stellar
4049108,14.873,1,147.344,110.626,94.984,86.921,80.475,q1_q17_dr25_stellar
4141593,13.219,2,71.040,59.209,54.764,52.899,52.952,q1_q17_dr25_stellar
4149450,13.405,1,67.959,50.815,42.521,37.864,34.789,q1_q17_dr25_stellar
4035667,10.035,1,29.498,24.393,20.888,18.989,18.434,q1_q17_dr25_stellar
4035675,12.702,1,206.006,253.354,283.129,301.371,328.807,q1_q17_dr25_stellar
3967760,15.377,2,305.835,251.493,233.828,230.699,236.551,q1_q17_dr25_stellar
4059887,12.905,1,55.812,44.661,40.077,37.532,36.345,q1_q17_dr25_stellar
4071638,12.989,1,95.570,90.580,94.417,102.707,112.710,q1_q17_dr25_stellar
4150624,15.454,2,194.982,144.805,121.842,108.452,98.310,q1_q17_dr25_stellar
4371172,13.791,1,145.640,151.366,163.505,181.934,198.976,q1_q17_dr25_stellar
4449752,13.064,1,64.518,53.064,49.431,48.886,49.374,q1_q17_dr25_stellar
4241238,13.419,1,157.687,131.121,114.780,103.972,95.728,q1_q17_dr25_stellar
4445630,13.858,1,146.263,140.846,151.980,163.892,175.915,q1_q17_dr25_stellar
4277304,13.882,1,97.760,77.968,70.157,66.215,64.227,q1_q17_dr25_stellar
4242147,14.649,1,168.502,138.658,128.093,124.184,125.441,q1_q17_dr25_stellar
4242806,14.260,1,132.405,106.245,96.231,94.443,96.067,q1_q17_dr25_stellar
4349935,14.498,1,121.386,97.533,87.438,80.365,74.965,q1_q17_dr25_stellar
4357985,15.415,1,209.185,155.896,131.754,119.095,110.931,q1_q17_dr25_stellar
4172805,15.645,1,305.673,233.545,203.786,186.996,173.106,q1_q17_dr25_stellar
4173026,15.104,2,237.149,206.625,203.020,211.489,225.618,q1_q17_dr25_stellar
4274548,15.238,1,268.453,220.170,196.669,181.810,172.135,q1_q17_dr25_stellar
4274816,14.016,1,108.600,85.064,75.594,71.148,68.920,q1_q17_dr25_stellar
4262040,11.784,1,55.839,45.583,40.969,38.415,36.491,q1_q17_dr25_stellar
4380560,15.062,1,117.844,80.578,64.046,55.112,48.454,q1_q17_dr25_stellar
4180280,13.698,1,93.988,74.575,66.562,62.848,61.227,q1_q17_dr25_stellar
4180401,14.373,1,170.127,159.192,163.850,175.339,189.974,q1_q17_dr25_stellar
4449034,13.592,1,102.232,99.787,104.878,111.211,114.912,q1_q17_dr25_stellar
4245861,15.902,1,304.583,227.076,193.869,173.743,159.997,q1_q17_dr25_stellar
4458082,13.827,2,101.027,112.963,120.936,126.414,130.975,q1_q17_dr25_stellar
4639868,12.907,1,58.582,48.269,43.941,41.704,40.118,q1_q17_dr25_stellar
4634135,15.426,1,280.410,217.664,192.142,177.915,167.801,q1_q17_dr25_stellar
4548162,15.761,1,270.905,204.513,173.789,157.329,146.476,q1_q17_dr25_stellar
4569590,12.799,1,139.327,166.217,182.946,193.764,209.884,q1_q17_dr25_stellar
4459924,14.287,1,102.288,78.318,67.846,62.048,57.716,q1_q17_dr25_stellar
4464394,13.497,1,74.620,58.705,52.750,48.539,45.251,q1_q17_dr25_stellar
4544670,15.684,1,283.999,217.776,189.466,172.237,160.681,q1_q17_dr25_stellar
4566848,15.656,1,239.969,174.761,144.975,128.646,116.411,q1_q17_dr25_stellar
4644604,13.946,1,81.928,61.822,52.302,47.187,43.249,q1_q17_dr25_stellar
4484179,13.086,1,61.527,47.981,41.772,38.441,36.238,q1_q17_dr25_stellar
4484336,14.169,1,117.801,90.019,78.454,72.797,67.694,q1_q17_dr25_stellar
4758350,12.964,2,136.051,124.233,110.551,99.818,90.974,q1_q17_dr25_stellar
4740688,15.726,1,255.697,201.461,180.201,169.138,163.695,q1_q17_dr25_stellar
4677282,13.157,1,111.650,122.562,121.908,116.664,111.808,q1_q17_dr25_stellar
4840513,15.189,2,339.292,382.600,419.901,451.694,478.527,q1_q17_dr25_stellar
4669402,14.034,1,103.657,81.160,72.332,67.667,63.849,q1_q17_dr25_stellar
4737848,13.228,1,60.796,49.219,44.544,41.827,40.829,q1_q17_dr25_stellar
4832837,14.915,2,161.644,129.171,115.818,112.122,108.173,q1_q17_dr25_stellar
4739229,12.767,2,51.279,41.337,35.288,31.740,29.134,q1_q17_dr25_stellar
4681152,13.134,1,111.528,104.475,102.776,104.629,107.369,q1_q17_dr25_stellar
4953173,13.931,2,169.656,147.574,137.808,130.266,126.727,q1_q17_dr25_stellar
4909707,10.691,1,274.738,334.158,367.455,379.973,405.614,q1_q17_dr25_stellar
4948730,14.802,1,158.590,117.268,98.380,88.114,79.694,q1_q17_dr25_stellar
4851530,15.462,2,301.827,254.842,239.255,240.701,249.365,q1_q17_dr25_stellar
4928119,15.510,1,209.839,156.423,132.119,117.951,108.933,q1_q17_dr25_stellar
4949027,15.140,1,256.405,210.166,186.395,173.125,165.368,q1_q17_dr25_stellar
4917014,11.971,1,160.165,180.125,190.149,194.649,202.396,q1_q17_dr25_stellar
4932442,14.042,2,88.156,66.342,56.796,51.602,47.799,q1_q17_dr25_stellar
4912650,14.855,1,156.799,124.401,111.123,105.016,100.255,q1_q17_dr25_stellar
4917357,15.109,1,171.749,137.393,123.833,119.178,117.688,q1_q17_dr25_stellar
4932691,13.627,1,450.019,536.752,593.907,625.670,667.047,q1_q17_dr25_stellar
5009189,14.832,1,148.340,117.501,106.618,100.900,98.329,q1_q17_dr25_stellar
4990977,13.870,1,228.164,266.322,296.437,316.877,341.976,q1_q17_dr25_stellar
4937143,16.350,1,491.237,394.557,366.170,349.555,347.627,q1_q17_dr25_stellar
4950232,15.747,1,325.925,253.093,220.575,204.090,192.502,q1_q17_dr25_stellar
4950341,13.604,1,85.037,67.695,61.231,59.250,58.919,q1_q17_dr25_stellar
5000179,13.758,1,134.979,132.839,134.003,142.441,146.987,q1_q17_dr25_stellar
4862625,13.718,3,104.882,89.800,84.082,80.457,78.353,q1_q17_dr25_stellar
4857058,14.316,2,142.966,117.013,106.147,101.538,99.493,q1_q17_dr25_stellar
4862924,14.519,1,140.473,104.974,89.172,80.327,73.755,q1_q17_dr25_stellar
4914399,14.462,1,133.367,110.618,91.054,76.956,65.972,q1_q17_dr25_stellar
4946049,12.950,1,52.725,39.036,33.288,29.947,27.502,q1_q17_dr25_stellar
4914566,12.816,1,51.210,41.585,37.771,36.356,35.820,q1_q17_dr25_stellar
4914737,15.109,1,180.372,138.915,121.331,110.417,103.699,q1_q17_dr25_stellar
4863956,12.846,1,112.571,99.592,92.443,88.592,84.381,q1_q17_dr25_stellar
4908495,13.871,1,311.289,368.251,407.625,436.545,475.655,q1_q17_dr25_stellar
5026187,13.391,1,86.351,67.656,58.230,52.009,47.099,q1_q17_dr25_stellar
5091808,14.242,1,90.983,67.759,57.189,51.249,46.632,q1_q17_dr25_stellar
5130563,13.806,1,121.534,123.015,133.865,147.670,161.518,q1_q17_dr25_stellar
5130740,12.504,1,58.251,52.381,53.158,56.231,60.243,q1_q17_dr25_stellar
5112198,14.128,1,80.965,62.246,54.482,49.658,46.498,q1_q17_dr25_stellar
5164255,16.422,1,543.062,404.412,343.194,306.607,276.455,q1_q17_dr25_stellar
5024372,14.564,1,133.853,112.814,106.536,106.279,107.606,q1_q17_dr25_stellar
5024429,14.943,1,318.417,271.002,264.915,260.160,261.309,q1_q17_dr25_stellar
5024450,15.063,1,243.478,221.281,227.010,237.127,239.036,q1_q17_dr25_stellar
5031804,12.821,1,148.278,142.928,129.202,118.829,109.422,q1_q17_dr25_stellar
5038469,12.103,1,454.133,312.177,241.142,206.944,185.819,q1_q17_dr25_stellar
5097856,14.861,1,137.168,103.678,88.237,79.782,72.871,q1_q17_dr25_stellar
5097868,15.188,1,202.409,157.963,138.387,126.918,118.424,q1_q17_dr25_stellar
5022900,15.870,1,303.932,234.402,202.741,182.991,168.008,q1_q17_dr25_stellar
5040077,14.603,1,173.728,144.787,134.501,132.097,134.188,q1_q17_dr25_stellar
5042785,11.480,1,376.762,341.887,309.063,281.378,262.329,q1_q17_dr25_stellar
5113809,13.755,1,91.467,72.241,61.474,55.402,50.479,q1_q17_dr25_stellar
5270698,14.985,1,212.678,225.008,245.723,265.414,287.205,q1_q17_dr25_stellar
5298620,15.706,1,281.126,205.382,170.016,148.899,133.702,q1_q17_dr25_stellar
5212220,13.214,1,80.804,69.149,64.028,61.100,57.657,q1_q17_dr25_stellar
5195172,13.522,1,68.347,53.386,47.956,45.488,44.633,q1_q17_dr25_stellar
5289857,13.681,1,101.780,86.771,82.528,82.266,84.915,q1_q17_dr25_stellar
5199426,14.080,1,96.550,73.763,64.227,58.451,54.323,q1_q17_dr25_stellar
5218441,14.915,1,200.970,155.947,135.299,124.331,117.106,q1_q17_dr25_stellar
5282049,15.169,2,220.093,200.032,204.687,218.366,236.215,q1_q17_dr25_stellar
5177859,13.382,2,94.411,96.674,107.037,119.950,131.746,q1_q17_dr25_stellar
5213811,12.369,1,108.555,117.218,125.289,132.264,138.550,q1_q17_dr25_stellar
5282477,15.040,1,151.114,109.880,93.574,84.589,76.732,q1_q17_dr25_stellar
5269407,14.164,1,1127.371,1131.729,1091.428,1029.468,963.719,q1_q17_dr25_stellar
5301955,12.939,1,726.958,669.911,598.870,539.201,476.053,q1_q17_dr25_stellar
5209845,15.911,1,402.614,319.486,282.509,264.839,255.896,q1_q17_dr25_stellar
5257082,14.889,1,156.791,116.106,97.198,85.675,77.475,q1_q17_dr25_stellar
5215700,15.168,1,774.436,809.402,832.932,847.658,831.481,q1_q17_dr25_stellar
5302643,15.329,1,347.549,281.905,229.891,197.962,176.146,q1_q17_dr25_stellar
5444276,12.798,1,157.345,166.132,164.528,158.773,154.131,q1_q17_dr25_stellar
5444384,15.551,1,245.555,202.487,181.116,164.788,150.774,q1_q17_dr25_stellar
5308419,13.482,1,89.788,75.207,70.901,70.254,70.674,q1_q17_dr25_stellar
5308666,13.819,1,109.934,102.424,104.482,111.850,120.832,q1_q17_dr25_stellar
5308778,11.777,1,133.667,146.732,154.941,161.673,171.874,q1_q17_dr25_stellar
5450814,15.693,1,366.807,353.280,376.852,414.069,450.361,q1_q17_dr25_stellar
5390913,12.075,1,203.929,248.776,275.652,291.204,317.541,q1_q17_dr25_stellar
5428668,15.728,1,292.072,222.313,189.608,171.259,158.871,q1_q17_dr25_stellar
5372966,15.365,1,242.249,198.598,181.776,175.916,174.228,q1_q17_dr25_stellar
5391407,14.068,1,539.319,420.496,331.273,278.088,241.236,q1_q17_dr25_stellar
5305240,12.334,1,75.281,82.107,91.909,102.123,112.011,q1_q17_dr25_stellar
5347537,14.023,1,90.403,70.805,63.174,58.904,57.003,q1_q17_dr25_stellar
5369827,13.461,1,85.421,82.320,87.003,94.863,102.768,q1_q17_dr25_stellar
5305451,15.397,1,271.427,208.967,183.567,167.845,155.812,q1_q17_dr25_stellar
5305471,14.178,1,128.612,99.648,86.196,78.776,73.599,q1_q17_dr25_stellar
5347784,13.094,1,138.581,146.498,154.656,162.318,175.489,q1_q17_dr25_stellar
5387843,14.996,1,185.357,142.231,124.435,114.601,108.676,q1_q17_dr25_stellar
5391911,11.378,1,119.165,144.202,159.449,167.634,179.883,q1_q17_dr25_stellar
5306862,12.777,1,225.860,277.401,305.158,320.781,341.050,q1_q17_dr25_stellar
5342061,15.341,1,240.565,181.817,157.872,145.657,133.960,q1_q17_dr25_stellar
5370944,13.994,1,87.043,64.250,53.619,47.802,43.654,q1_q17_dr25_stellar
5374403,14.050,1,92.542,71.441,62.053,57.360,54.411,q1_q17_dr25_stellar
5456979,15.668,1,238.931,182.998,160.683,149.544,140.810,q1_q17_dr25_stellar
5438757,14.659,2,115.367,84.947,71.795,64.065,58.149,q1_q17_dr25_stellar
5470960,15.955,1,329.556,249.363,211.515,190.684,177.271,q1_q17_dr25_stellar
5475735,14.395,1,107.714,79.554,66.231,59.172,53.132,q1_q17_dr25_stellar
5471108,11.600,1,47.473,44.383,45.241,47.154,48.017,q1_q17_dr25_stellar
5471202,14.865,1,160.923,124.272,109.703,101.555,96.826,q1_q17_dr25_stellar
5471217,14.418,1,121.047,95.912,85.867,80.341,75.720,q1_q17_dr25_stellar
5512580,15.371,1,239.609,186.213,164.249,150.062,139.900,q1_q17_dr25_stellar
5599774,15.888,1,337.546,254.162,211.082,187.529,171.143,q1_q17_dr25_stellar
5529643,15.932,1,224.697,164.643,137.185,120.688,108.287,q1_q17_dr25_stellar
5562090,15.652,1,300.598,223.815,191.084,169.679,156.770,q1_q17_dr25_stellar
5530112,14.158,1,94.948,74.301,67.250,65.237,63.753,q1_q17_dr25_stellar
5551240,14.275,1,156.387,155.895,159.035,162.041,163.535,q1_q17_dr25_stellar
5474613,14.802,2,149.913,109.646,91.848,81.598,74.372,q1_q17_dr25_stellar
5544903,15.614,1,233.985,170.596,141.913,125.355,113.106,q1_q17_dr25_stellar
5563300,14.710,1,153.288,113.581,96.438,86.862,80.013,q1_q17_dr25_stellar
5563937,15.421,1,239.080,175.730,146.885,130.295,117.968,q1_q17_dr25_stellar
5511659,15.377,2,291.410,223.498,193.675,177.997,167.049,q1_q17_dr25_stellar
5653795,13.172,1,103.619,86.808,79.100,73.957,70.050,q1_q17_dr25_stellar
5610698,13.894,1,244.616,266.894,289.012,308.657,333.869,q1_q17_dr25_stellar
5709103,12.879,1,69.802,71.474,75.785,81.714,89.146,q1_q17_dr25_stellar
5710069,15.553,1,218.086,161.129,137.183,122.301,110.647,q1_q17_dr25_stellar
5632701,13.997,1,82.022,60.363,50.620,45.581,41.897,q1_q17_dr25_stellar
5623839,13.462,1,70.234,54.601,48.109,44.532,41.831,q1_q17_dr25_stellar
5633259,15.341,1,181.714,135.369,114.940,103.427,94.752,q1_q17_dr25_stellar
5650314,15.926,1,396.796,313.872,274.931,250.418,232.641,q1_q17_dr25_stellar
5617854,14.699,1,144.327,119.547,107.795,101.135,97.723,q1_q17_dr25_stellar
5629538,14.724,1,141.971,108.194,94.177,87.237,82.410,q1_q17_dr25_stellar
5652237,13.510,1,82.214,63.836,56.116,51.849,48.779,q1_q17_dr25_stellar
5716763,12.107,1,37.867,29.453,26.072,24.352,23.186,q1_q17_dr25_stellar
5816811,14.850,2,177.597,141.140,126.754,119.248,113.763,q1_q17_dr25_stellar
5779606,13.854,1,79.944,61.421,53.130,48.562,45.508,q1_q17_dr25_stellar
5876368,14.797,1,130.507,96.744,81.377,72.289,65.210,q1_q17_dr25_stellar
5802470,13.764,1,216.530,248.172,277.362,300.555,328.714,q1_q17_dr25_stellar
5817685,14.734,1,150.982,112.841,95.041,85.093,77.476,q1_q17_dr25_stellar
5817986,15.361,1,252.043,195.396,171.181,158.089,148.702,q1_q17_dr25_stellar
5780885,12.885,1,55.243,44.617,40.250,38.021,36.720,q1_q17_dr25_stellar
5812648,12.995,1,68.182,53.866,47.739,43.570,40.494,q1_q17_dr25_stellar
5819801,12.327,1,52.236,41.315,36.456,33.893,32.272,q1_q17_dr25_stellar
5992210,14.098,1,115.183,95.915,91.684,92.325,95.928,q1_q17_dr25_stellar
6032517,14.574,1,108.717,82.482,69.639,62.210,57.464,q1_q17_dr25_stellar
6032730,8.655,1,85.349,67.307,60.164,55.399,51.158,q1_q17_dr25_stellar
5942093,15.264,1,204.417,152.872,130.280,118.258,109.706,q1_q17_dr25_stellar
5978170,15.561,1,235.276,179.432,153.196,138.516,127.416,q1_q17_dr25_stellar
5956171,14.619,1,130.284,105.279,95.265,91.680,89.982,q1_q17_dr25_stellar
6062298,13.671,1,3405.811,2522.531,2115.272,1909.967,1758.922,q1_q17_dr25_stellar
5985713,11.458,1,41.845,32.935,29.908,28.369,27.365,q1_q17_dr25_stellar
6021275,11.818,4,31.449,24.267,21.295,19.569,18.439,q1_q17_dr25_stellar
6047853,13.710,1,78.289,65.549,61.814,60.128,59.230,q1_q17_dr25_stellar
5952403,6.966,1,350.409,365.999,352.811,347.775,355.309,q1_q17_dr25_stellar
5962509,15.530,1,198.624,150.332,130.579,119.257,110.652,q1_q17_dr25_stellar
6063448,13.755,1,211.896,161.286,140.334,130.207,124.876,q1_q17_dr25_stellar
5952457,15.283,1,195.151,155.901,141.433,133.319,127.766,q1_q17_dr25_stellar
5962716,13.877,1,448.462,498.748,538.561,560.225,572.629,q1_q17_dr25_stellar
5980061,15.476,1,197.749,146.554,124.060,110.029,99.017,q1_q17_dr25_stellar
5959753,14.817,1,152.334,118.887,105.249,97.418,92.707,q1_q17_dr25_stellar
5980208,15.031,1,191.904,157.955,145.151,141.552,141.906,q1_q17_dr25_stellar
5980354,9.616,1,49.387,53.398,55.760,57.013,58.248,q1_q17_dr25_stellar
6041734,15.280,3,229.273,199.155,194.407,199.490,212.610,q1_q17_dr25_stellar
6185331,15.640,1,257.038,193.432,163.781,146.863,134.164,q1_q17_dr25_stellar
6198182,12.320,2,40.784,37.269,37.109,38.908,41.373,q1_q17_dr25_stellar
6119921,14.881,1,155.984,128.861,116.480,121.046,128.541,q1_q17_dr25_stellar
6205460,12.746,1,655.791,670.802,730.904,772.130,835.924,q1_q17_dr25_stellar
6205481,15.673,1,252.620,197.106,172.594,157.696,144.455,q1_q17_dr25_stellar
6206214,13.628,1,76.573,61.631,55.622,53.055,52.364,q1_q17_dr25_stellar
6186182,15.602,1,244.169,186.313,161.326,148.921,138.393,q1_q17_dr25_stellar
6116605,11.000,1,640.195,490.472,417.856,377.785,349.245,q1_q17_dr25_stellar
6195792,15.846,1,316.626,259.754,240.413,232.473,231.703,q1_q17_dr25_stellar
6200715,14.930,1,164.811,134.700,123.451,117.650,116.939,q1_q17_dr25_stellar
6147573,13.347,1,122.344,110.335,104.437,100.259,99.225,q1_q17_dr25_stellar
6128141,14.337,1,115.689,92.960,84.390,80.063,76.261,q1_q17_dr25_stellar
6197038,13.531,1,200.015,237.271,263.441,284.836,312.753,q1_q17_dr25_stellar
6137704,14.160,1,101.250,77.484,67.195,61.585,58.083,q1_q17_dr25_stellar
6105359,14.489,1,136.241,109.833,97.506,91.975,88.136,q1_q17_dr25_stellar
6114140,15.485,1,171.396,125.264,103.857,90.796,81.640,q1_q17_dr25_stellar
6118840,15.458,1,248.787,197.413,173.668,164.969,165.633,q1_q17_dr25_stellar
6197344,15.598,1,108.496,84.523,75.642,71.798,69.612,q1_q17_dr25_stellar
6203955,14.518,1,118.582,93.738,84.856,80.675,78.942,q1_q17_dr25_stellar
6364276,15.290,1,169.266,124.934,104.936,92.634,84.497,q1_q17_dr25_stellar
6309307,12.356,1,153.520,152.572,147.089,141.313,136.950,q1_q17_dr25_stellar
6368905,15.827,1,280.650,216.002,190.582,177.929,165.715,q1_q17_dr25_stellar
6289459,13.804,1,87.898,70.427,64.385,63.197,63.907,q1_q17_dr25_stellar
6342980,13.831,1,82.635,64.409,56.466,52.095,49.118,q1_q17_dr25_stellar
6347299,13.909,2,96.881,81.077,75.479,74.407,74.835,q1_q17_dr25_stellar
6356506,15.160,1,180.448,140.494,125.169,117.994,110.844,q1_q17_dr25_stellar
6226908,15.412,1,241.954,194.960,185.289,178.552,177.516,q1_q17_dr25_stellar
6276994,14.363,1,106.783,85.173,77.787,74.352,69.833,q1_q17_dr25_stellar
6311891,15.029,1,176.381,131.219,112.038,100.947,93.362,q1_q17_dr25_stellar
6268648,11.049,3,28.782,22.690,19.784,18.115,16.684,q1_q17_dr25_stellar
6300348,14.858,1,148.556,123.465,117.027,113.494,115.478,q1_q17_dr25_stellar
6307063,13.693,1,80.466,63.341,57.069,53.744,51.757,q1_q17_dr25_stellar
6265961,13.692,1,77.765,59.487,51.361,46.817,43.737,q1_q17_dr25_stellar
6464285,13.826,1,1436.252,1237.905,1030.938,904.210,774.744,q1_q17_dr25_stellar
6442735,14.043,1,85.621,65.317,56.341,50.772,47.497,q1_q17_dr25_stellar
6447372,14.955,1,149.043,112.250,96.482,89.348,83.354,q1_q17_dr25_stellar
6373680,15.413,1,249.914,220.088,218.793,228.919,245.773,q1_q17_dr25_stellar
6443274,15.059,1,173.716,136.023,122.386,115.428,115.521,q1_q17_dr25_stellar
6451125,13.492,1,99.536,117.175,128.356,135.211,141.233,q1_q17_dr25_stellar
6522745,15.954,1,259.706,193.020,162.866,144.723,131.526,q1_q17_dr25_stellar
6424561,15.134,1,175.558,130.927,111.133,99.980,91.686,q1_q17_dr25_stellar
6392727,15.287,1,280.634,251.538,252.625,264.719,284.255,q1_q17_dr25_stellar
6451936,14.209,2,111.533,93.734,89.018,88.994,92.282,q1_q17_dr25_stellar
6425377,13.485,1,174.529,149.412,130.840,118.772,109.169,q1_q17_dr25_stellar
