planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,logrho,logrho_err1,logrho_err2,Teff,Teff_err1,Teff_err2,FeH,FeH_err1,FeH_err2,logg,logg_err1,logg_err2,limbdark_1,limbdark_2,period,period_err1,period_err2,epoch,epoch_err1,epoch_err2,prad,prad_err1,prad_err2,impact,impact_err1,impact_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2,ror,ror_err1,ror_err2,dor,dor_err1,dor_err2,snr,num_transits
K01779.02,CONFIRMED,K01779,9909735,2,13.297,1.0510,0.0510,-0.0760,0.9390,0.1560,-0.0390,0.2527572302151996,0.13200462824601622,-0.046814986622020466,5729.00,103.00,-126.00,0.2100,0.1500,-0.1500,4.514,0.022,-0.127,0.4191,0.2555,11.815017400,1.0740000e-04,-1.0740000e-04,133.0892900,6.980000e-03,-6.980000e-03,3.48,5.800e-01,-1.400e-01,0.8750,0.0450,-0.6100,1.0030e+03,1.070e+02,-1.070e+02,2.83400,0.22700,-0.22700,0.033946,8.013000e-03,-5.753000e-03,17.580000,8.700000,-8.700000,10.50,85
K01781.01,CONFIRMED,K01781,11551692,3,12.231,0.8220,0.0300,-0.0590,0.7200,0.0590,-0.0220,0.4920256192315351,0.07051377697944416,-0.03743333492905343,4920.00,98.00,-98.00,0.0700,0.1500,-0.1500,4.620,0.010,-0.059,0.5746,0.1496,7.834433676,2.9590000e-06,-2.9590000e-06,135.2221430,2.960000e-04,-2.960000e-04,3.47,2.900e-01,-1.000e-01,0.7140,0.0660,-0.4880,2.0181e+03,8.600e+00,-8.600e+00,2.89000,0.03630,-0.03630,0.044180,2.760000e-04,-3.365000e-03,15.790000,7.000000,-7.000000,246.60,135
K01781.02,CONFIRMED,K01781,11551692,3,12.231,0.8220,0.0300,-0.0590,0.7200,0.0590,-0.0220,0.4920256192315351,0.07051377697944416,-0.03743333492905343,4920.00,98.00,-98.00,0.0700,0.1500,-0.1500,4.620,0.010,-0.059,0.5746,0.1496,3.005156911,1.9220000e-06,-1.9220000e-06,137.1033620,5.150000e-04,-5.150000e-04,2.20,1.800e-01,-7.000e-02,0.8440,0.0040,-0.5850,6.9160e+02,6.700e+00,-6.700e+00,2.07470,0.02670,-0.02670,0.027938,6.070000e-04,-3.631000e-03,6.550000,2.900000,-2.900000,115.10,342
K01522.01,CONFIRMED,K01522,12266636,2,14.264,0.9740,0.1270,-0.1040,1.0220,0.2880,-0.1550,0.10935756046782379,0.205950897858643,-0.17490287412533895,5833.00,157.00,-175.00,-0.0400,0.2500,-0.3000,4.407,0.101,-0.188,0.4035,0.2622,33.385617600,1.4090000e-04,-1.4090000e-04,148.9276400,3.080000e-03,-3.080000e-03,2.48,7.000e-01,-3.700e-01,0.5620,0.3450,-0.3450,5.5320e+02,1.590e+01,-1.590e+01,5.03610,0.09340,-0.09340,0.022235,3.493000e-03,-7.740000e-04,43.300000,17.200000,-17.200000,37.10,39
K01525.01,CONFIRMED,K01525,7869917,2,12.082,1.7140,0.1700,-0.3160,2.5990,0.5230,-0.8500,-0.8612567299305685,0.1565368267890862,-0.5348217005098355,6900.00,184.00,-204.00,0.0000,0.2500,-0.3000,3.843,0.259,-0.111,0.2544,0.3299,7.714676860,2.9070000e-05,-2.9070000e-05,133.5563500,3.310000e-03,-3.310000e-03,4.65,9.300e-01,-1.520e+00,0.8990,0.0290,-0.6620,2.3390e+02,7.600e+00,-7.600e+00,4.58710,0.07260,-0.07260,0.016382,1.620000e-04,-2.159000e-03,6.150000,2.900000,-2.900000,33.30,180
K01526.01,CONFIRMED,K01526,9824805,1,15.216,1.1350,0.1450,-0.1590,1.0790,0.3180,-0.1270,0.1050828184656996,0.21316411298250515,-0.13635564695225588,6240.00,174.00,-217.00,-0.0200,0.2500,-0.3500,4.426,0.062,-0.188,0.3239,0.3029,4.444482600,2.4270000e-05,-2.4270000e-05,133.4630800,4.900000e-03,-4.900000e-03,1.71,5.000e-01,-2.000e-01,0.9410,0.0050,-0.7150,1.6300e+02,1.070e+01,-1.070e+01,3.68600,0.13100,-0.13100,0.014510,2.000000e-05,-2.910000e-03,3.620000,1.800000,-1.800000,18.00,302
K01581.01,CANDIDATE,K01581,7939330,2,15.481,0.8770,0.0830,-0.0920,0.8030,0.1880,-0.0630,0.3780042485152877,0.17687584300283288,-0.08766372123716232,5510.00,166.00,-149.00,-0.1600,0.3000,-0.3000,4.572,0.038,-0.152,0.4341,0.2434,29.542256600,2.9580000e-04,-2.9580000e-04,137.5783700,8.710000e-03,-8.710000e-03,3.15,7.300e-01,-2.500e-01,0.9590,0.0110,-0.0080,8.7990e+02,3.310e+01,-3.310e+01,13.90200,0.52200,-0.52200,0.035889,2.133000e-03,-3.108000e-03,6.444000,0.800000,-0.800000,39.50,46
K01581.02,CONFIRMED,K01581,7939330,2,15.481,0.8770,0.0830,-0.0920,0.8030,0.1880,-0.0630,0.3780042485152877,0.17687584300283288,-0.08766372123716232,5510.00,166.00,-149.00,-0.1600,0.3000,-0.3000,4.572,0.038,-0.152,0.4341,0.2434,144.551628000,2.4960000e-03,-2.4960000e-03,265.9401000,1.030000e-02,-1.030000e-02,3.06,7.100e-01,-2.400e-01,0.8870,0.0550,-0.6160,1.0352e+03,3.840e+01,-3.840e+01,16.59900,0.38900,-0.38900,0.034847,1.710000e-04,-5.325000e-03,35.500000,17.200000,-17.200000,27.10,10
K01582.01,CANDIDATE,K01582,4918309,1,15.402,0.9260,0.0530,-0.0480,1.3700,0.2180,-0.4050,-0.29439942380199596,0.12744170469925276,-0.4319761544401423,5393.00,80.00,-64.00,0.1800,0.1500,-0.1000,4.132,0.280,-0.120,0.4641,0.2286,186.436181100,4.8900000e-04,-4.8900000e-04,146.9182500,2.070000e-03,-2.070000e-03,11.32,1.800e+00,-3.350e+00,0.9210,0.0240,-0.0140,4.3470e+03,1.140e+02,-1.140e+02,5.77400,0.15700,-0.15700,0.075675,6.964000e-03,-6.130000e-03,137.190000,7.800000,-7.800000,66.50,8
K01583.01,CONFIRMED,K01583,12602568,1,15.068,0.9420,0.1100,-0.1100,0.8490,0.2380,-0.0790,0.33647912304630945,0.20473371226493853,-0.1049298481081112,5840.00,145.00,-174.00,-0.2400,0.3000,-0.3000,4.553,0.036,-0.192,0.3858,0.2711,8.047277210,2.8900000e-05,-2.8900000e-05,137.2073000,2.800000e-03,-2.800000e-03,2.33,6.500e-01,-2.200e-01,0.9370,0.0180,-0.6530,4.8600e+02,1.510e+01,-1.510e+01,5.15900,0.21600,-0.21600,0.025096,1.390000e-04,-4.750000e-03,5.050000,2.500000,-2.500000,36.10,166
K01584.01,CONFIRMED,K01584,9941066,1,15.961,0.6240,0.0290,-0.0330,0.6120,0.0270,-0.0300,0.5840816142310306,0.04119585946986126,-0.051026616418544335,4166.00,83.00,-83.00,-0.0600,0.1500,-0.1500,4.660,0.024,-0.022,0.6656,0.0853,5.870634160,2.1090000e-05,-2.1090000e-05,137.2481300,2.770000e-03,-2.770000e-03,1.44,6.000e-02,-7.000e-02,0.6420,0.0470,-0.4760,5.0560e+02,2.530e+01,-2.530e+01,2.57360,0.09130,-0.09130,0.021514,4.255000e-03,-1.477000e-03,13.880000,5.100000,-5.100000,23.20,230
K00191.01,CONFIRMED,K00191,5972334,4,14.991,0.8740,0.0550,-0.0460,0.8870,0.0900,-0.0670,0.24689186412451392,0.08653200710093878,-0.07832263319771787,5422.00,108.00,-108.00,0.0200,0.1500,-0.1500,4.484,0.063,-0.077,0.4526,0.2327,15.358767771,2.1290000e-06,-2.1290000e-06,132.3850850,1.140000e-04,-1.140000e-04,10.89,1.110e+00,-8.200e-01,0.4870,0.0160,-0.0310,1.4638e+04,2.020e+01,-2.020e+01,4.12230,0.01570,-0.01570,0.112441,3.540000e-04,-5.440000e-04,28.470000,1.500000,-1.500000,812.60,71
K01659.01,CANDIDATE,K01659,4650733,1,15.111,1.2980,0.1630,-0.2000,1.2380,0.3900,-0.1390,-0.015735950602656944,0.22434168481672484,-0.13237833404382865,6572.00,160.00,-251.00,0.0700,0.2000,-0.3500,4.365,0.065,-0.208,0.2998,0.3138,29.539089700,1.9800000e-04,-1.9800000e-04,143.9160700,4.970000e-03,-4.970000e-03,2.51,7.900e-01,-2.800e-01,0.2130,0.2240,-0.2130,4.0330e+02,2.510e+01,-2.510e+01,4.13900,0.15100,-0.15100,0.018587,7.610000e-04,-6.580000e-04,54.300000,6.200000,-6.200000,18.80,42
K01660.01,CANDIDATE,K01660,4830605,1,15.614,0.9780,0.1090,-0.1200,0.8870,0.2160,-0.0770,0.2957192862777123,0.18304163574118953,-0.09919936377571895,5926.00,160.00,-178.00,-0.2000,0.3000,-0.3000,4.532,0.042,-0.168,0.3447,0.2916,35.636402200,3.7150000e-04,-3.7150000e-04,164.1749600,7.990000e-03,-7.990000e-03,1.99,4.800e-01,-1.700e-01,0.6540,0.0590,-0.4770,4.5260e+02,3.430e+01,-3.430e+01,4.88800,0.30100,-0.30100,0.020525,5.810000e-03,-1.208000e-03,43.600000,18.400000,-18.400000,15.70,35
K01458.01,CANDIDATE,K01458,12120943,1,15.703,1.1330,0.1180,-0.1450,1.0220,0.2780,-0.1110,0.17502851345260553,0.1996296574037895,-0.1239619135820125,5977.00,187.00,-229.00,0.2100,0.1500,-0.3000,4.473,0.048,-0.192,0.3729,0.2826,8.981284720,2.0680000e-05,-2.0680000e-05,354.8304200,1.560000e-03,-1.560000e-03,7.19,1.950e+00,-7.800e-01,0.2940,0.0930,-0.2940,4.9240e+03,7.670e+01,-7.670e+01,5.03970,0.07360,-0.07360,0.064401,7.500000e-04,-1.249000e-03,13.940000,2.100000,-2.100000,76.60,126
K00171.02,CONFIRMED,K00171,7831264,2,13.717,1.1230,0.1160,-0.0850,1.4390,0.2570,-0.2570,-0.2746513345630678,0.14209205464620162,-0.21029588014634992,6122.00,136.00,-124.00,0.0200,0.1500,-0.1500,4.173,0.168,-0.112,0.3534,0.2904,13.071418890,4.0480000e-05,-4.0480000e-05,144.4421700,2.590000e-03,-2.590000e-03,2.47,4.500e-01,-4.400e-01,0.7510,0.1790,-0.5170,2.5110e+02,8.400e+00,-8.400e+00,3.09460,0.07250,-0.07250,0.015742,1.893000e-03,-1.181000e-03,22.100000,11.000000,-11.000000,32.00,98
K01527.01,CANDIDATE,K01527,7768451,1,14.879,0.8630,0.0580,-0.0450,0.8780,0.0880,-0.0660,0.25467853898219195,0.085842192386823,-0.07788900846763411,5401.00,107.00,-107.00,0.0000,0.1500,-0.1500,4.487,0.065,-0.071,0.4526,0.2327,192.667139000,1.0170000e-03,-1.0170000e-03,162.8796200,4.200000e-03,-4.200000e-03,3.64,3.700e-01,-2.700e-01,0.9110,0.0180,-0.6250,1.1483e+03,4.950e+01,-4.950e+01,5.44300,0.16800,-0.16800,0.037986,7.000000e-06,-7.200000e-03,134.300000,66.300000,-66.300000,26.00,7
K01528.01,CONFIRMED,K01528,7691260,1,14.083,0.7650,0.0720,-0.0790,0.6880,0.0990,-0.0460,0.5200474114323739,0.1183974489393036,-0.07573510523183424,5229.00,140.00,-155.00,-0.4200,0.3500,-0.3000,4.643,0.030,-0.084,0.4535,0.2337,3.989544192,9.7640000e-06,-9.7640000e-06,134.0989000,1.990000e-03,-1.990000e-03,0.93,1.400e-01,-6.000e-02,0.0850,0.3710,-0.0850,1.9000e+02,8.700e+00,-8.700e+00,1.59100,0.06800,-0.06800,0.012443,5.580000e-04,-3.840000e-04,19.330000,1.800000,-1.800000,26.20,341
K01529.01,CONFIRMED,K01529,9821454,2,14.307,1.0660,0.1430,-0.1430,1.0060,0.3120,-0.1110,0.16911455351611782,0.22188295337267888,-0.12688100993357038,6296.00,169.00,-207.00,-0.2600,0.2500,-0.3500,4.460,0.052,-0.221,0.3071,0.3058,17.977603700,1.6800000e-04,-1.6800000e-04,147.7515000,8.360000e-03,-8.360000e-03,1.58,4.900e-01,-1.700e-01,0.7210,0.0630,-0.5090,2.1390e+02,1.220e+01,-1.220e+01,4.60500,0.32700,-0.32700,0.014377,2.715000e-03,-9.160000e-04,21.310000,9.300000,-9.300000,23.30,73
K01529.02,CONFIRMED,K01529,9821454,2,14.307,1.0660,0.1430,-0.1430,1.0060,0.3120,-0.1110,0.16911455351611782,0.22188295337267888,-0.12688100993357038,6296.00,169.00,-207.00,-0.2600,0.2500,-0.3500,4.460,0.052,-0.221,0.3071,0.3058,11.869314400,1.7490000e-04,-1.7490000e-04,137.7210000,1.300000e-02,-1.300000e-02,1.09,3.400e-01,-1.200e-01,0.7300,0.2220,-0.4900,1.0190e+02,8.400e+00,-8.400e+00,4.65300,0.29800,-0.29800,0.009947,2.019000e-03,-7.300000e-04,13.630000,5.900000,-5.900000,13.90,109
K01530.01,CONFIRMED,K01530,11954842,1,13.029,0.9300,0.0590,-0.0650,1.0250,0.1490,-0.1220,0.08546264336390606,0.11813022364692978,-0.12964839289117128,5948.00,107.00,-119.00,-0.2600,0.1500,-0.1500,4.384,0.110,-0.110,0.3342,0.2965,12.984946030,3.2490000e-05,-3.2490000e-05,139.7820700,2.030000e-03,-2.030000e-03,1.64,2.400e-01,-1.900e-01,0.0460,0.3780,-0.0460,2.5720e+02,7.600e+00,-7.600e+00,3.44970,0.06490,-0.06490,0.014670,4.610000e-04,-2.400000e-04,29.150000,1.600000,-1.600000,38.40,79
K01585.01,CONFIRMED,K01585,5470739,1,15.401,0.9790,0.1020,-0.1250,0.8810,0.2600,-0.0810,0.3050062575522841,0.21281187991866785,-0.1054598922881878,5767.00,173.00,-173.00,-0.0600,0.2500,-0.3000,4.538,0.035,-0.196,0.3928,0.2676,19.178939760,8.0640000e-05,-8.0640000e-05,139.7455200,2.840000e-03,-2.840000e-03,2.40,7.100e-01,-2.200e-01,0.0040,0.4300,-0.0040,7.5280e+02,2.530e+01,-2.530e+01,5.14400,0.10500,-0.10500,0.024928,8.270000e-04,-5.960000e-04,29.200000,1.200000,-1.200000,34.30,68
K01586.01,CONFIRMED,K01586,10022908,1,14.94,0.8600,0.0300,-0.0840,0.7610,0.0590,-0.0430,0.4394957719171393,0.06700666749372297,-0.06488277860588682,4847.00,144.00,-129.00,0.3600,0.1000,-0.3000,4.606,0.020,-0.064,0.6441,0.0989,6.991304520,1.4490000e-05,-1.4490000e-05,135.4629100,1.520000e-03,-1.520000e-03,1.95,1.500e-01,-1.100e-01,0.7400,0.1660,-0.5050,5.5540e+02,1.780e+01,-1.780e+01,2.15680,0.05700,-0.05700,0.023477,3.226000e-03,-2.335000e-03,17.540000,8.100000,-8.100000,36.30,157
K01587.01,CANDIDATE,K01587,9932970,1,15.7,0.8080,0.0850,-0.0700,0.7890,0.1030,-0.0750,0.36533164213161523,0.10979651750306868,-0.10314819858058732,5204.00,174.00,-158.00,-0.0800,0.3000,-0.3000,4.550,0.052,-0.084,0.4966,0.2043,52.971584000,1.0580000e-04,-1.0580000e-04,159.0610900,1.600000e-03,-1.600000e-03,29.02,3.780e+00,-2.760e+00,1.2590,6.9870,-0.8930,3.8826e+03,8.800e+01,-8.800e+01,3.46320,0.08150,-0.08150,0.336767,6.962433e+00,-8.759410e-01,52.500000,26.000000,-26.000000,51.40,27
K01588.01,CONFIRMED,K01588,5617854,1,14.699,0.5780,0.0310,-0.0340,0.5640,0.0300,-0.0300,0.6572418174557924,0.04899046416482988,-0.05583167407419376,4132.00,82.00,-91.00,-0.3000,0.1500,-0.1500,4.699,0.025,-0.028,0.6215,0.1171,3.517494725,3.7910000e-06,-3.7910000e-06,135.5467240,9.060000e-04,-9.060000e-04,1.42,7.000e-02,-8.000e-02,0.7420,0.0810,-0.5150,5.3280e+02,1.200e+01,-1.200e+01,1.56390,0.03330,-0.03330,0.023021,5.480000e-04,-2.302000e-03,12.120000,5.400000,-5.400000,52.60,384
K01665.01,CONFIRMED,K01665,4932442,2,14.042,1.0100,0.0930,-0.0690,1.3040,0.1950,-0.2380,-0.19236010941977158,0.12216782799256073,-0.21566989727937194,5861.00,105.00,-117.00,0.0000,0.1500,-0.1500,4.212,0.176,-0.108,0.3688,0.28459999999999996,6.933651670,4.1110000e-05,-4.1110000e-05,137.0737500,5.370000e-03,-5.370000e-03,1.70,2.600e-01,-3.100e-01,0.9040,0.0410,-0.6200,1.1960e+02,6.400e+00,-6.400e+00,4.60800,0.14600,-0.14600,0.011969,3.900000e-05,-2.074000e-03,5.310000,2.600000,-2.600000,20.10,156
K01665.02,CANDIDATE,K01665,4932442,2,14.042,1.2080,0.2260,-0.1900,1.1290,0.5790,-0.1210,0.07313639949549952,0.3220879851781824,-0.12719868070188498,6194.00,155.00,-217.00,0.2100,0.1500,-0.3500,4.415,0.053,-0.302,0.3688,0.28459999999999996,5.913939770,4.9330000e-05,-4.9330000e-05,137.1718200,7.750000e-03,-7.750000e-03,1.07,5.500e-01,-1.200e-01,0.0896,0.5342,-0.0893,8.4000e+01,2.320e+01,-2.320e+01,0.56200,0.50800,-0.50800,0.008670,2.650000e-03,-1.807000e-03,80.700000,29.000000,-29.000000,2.80,0
K01669.01,CONFIRMED,K01669,5183357,1,14.171,1.3580,0.0980,-0.1080,1.6140,0.2820,-0.2540,-0.341659530228382,0.13840138203114316,-0.18019722970457053,6309.00,75.00,-82.00,0.2800,0.1500,-0.1500,4.154,0.132,-0.120,0.3325,0.307,61.037359100,3.2310000e-04,-3.2310000e-04,175.1767100,4.600000e-03,-4.600000e-03,3.38,5.900e-01,-5.300e-01,0.0710,0.3660,-0.0710,4.3750e+02,1.260e+01,-1.260e+01,8.37800,0.13200,-0.13200,0.019179,6.030000e-04,-2.960000e-04,56.590000,2.000000,-2.000000,40.20,22
K01672.01,CONFIRMED,K01672,5269467,1,15.81,0.6830,0.0660,-0.0540,0.6910,0.0440,-0.0600,0.4651378525442276,0.06139668317083041,-0.09317937778443242,4564.00,134.00,-134.00,-0.0600,0.3000,-0.3000,4.593,0.052,-0.024,0.674,0.0722,33.867778300,1.6670000e-04,-1.6670000e-04,137.5153200,4.110000e-03,-4.110000e-03,2.31,1.400e-01,-2.000e-01,0.7870,0.1460,-0.5770,8.9480e+02,4.320e+01,-4.320e+01,3.72000,0.12700,-0.12700,0.030574,5.484000e-03,-3.826000e-03,46.200000,21.600000,-21.600000,23.80,41
K01675.01,CANDIDATE,K01675,5360920,1,15.789,0.9070,0.0900,-0.1100,0.8150,0.1870,-0.0750,0.37328575182545565,0.1741500609254345,-0.10451679364778271,5753.00,155.00,-172.00,-0.3000,0.3000,-0.3000,4.570,0.038,-0.152,0.3728,0.2787,14.623996210,3.9620000e-05,-3.9620000e-05,144.4552700,2.250000e-03,-2.250000e-03,21.92,5.020e+00,-2.020e+00,1.2090,68.3400,-0.0560,1.0820e+03,5.370e+01,-5.370e+01,2.19300,0.13400,-0.13400,0.246245,6.833064e+01,-5.356100e-02,15.450000,7.700000,-7.700000,25.00,92
K01465.01,CANDIDATE,K01465,11702948,1,14.245,0.9470,0.1010,-0.1110,0.8530,0.2120,-0.0760,0.3326541764859944,0.18589977642884392,-0.10074157665021774,5812.00,145.00,-159.00,-0.2000,0.3000,-0.3000,4.551,0.042,-0.168,0.3858,0.2711,9.771462706,2.7330000e-06,-2.7330000e-06,135.5848990,2.190000e-04,-2.190000e-04,10.15,2.520e+00,-9.000e-01,0.9460,0.0610,-0.0290,6.9332e+03,4.840e+01,-4.840e+01,1.76700,0.02510,-0.02510,0.108981,3.483800e-02,-1.698000e-02,24.440000,8.200000,-8.200000,215.00,108
K01466.01,CANDIDATE,K01466,9512981,1,15.962,0.7550,0.0460,-0.0270,0.7760,0.0270,-0.0500,0.3575130788399129,0.035722262301329355,-0.06521866663313464,4810.00,76.00,-76.00,0.1200,0.1500,-0.1500,4.536,0.064,-0.016,0.6323,0.1054,281.562888900,3.8350000e-04,-3.8350000e-04,357.9965710,7.370000e-04,-7.370000e-04,10.83,3.700e-01,-7.000e-01,0.0000,0.1070,0.0000,2.1012e+04,1.020e+02,-1.020e+02,8.85300,0.02860,-0.02860,0.127752,5.300000e-04,-2.610000e-04,274.010000,2.100000,-2.100000,237.10,4
K01531.01,CONFIRMED,K01531,11764462,1,13.069,0.9860,0.0490,-0.0700,0.9320,0.1270,-0.0540,0.23478046886455708,0.11129878732765866,-0.06207268116906481,5646.00,101.00,-113.00,0.1200,0.1500,-0.1500,4.493,0.040,-0.112,0.4096,0.2602,5.699195920,1.3670000e-05,-1.3670000e-05,136.5873800,1.990000e-03,-1.990000e-03,1.16,1.600e-01,-7.000e-02,0.0070,0.4440,-0.0070,1.5940e+02,5.300e+00,-5.300e+00,2.39060,0.06030,-0.06030,0.011409,4.500000e-04,-2.230000e-04,18.429000,0.983000,-0.983000,35.30,235
K01532.01,CONFIRMED,K01532,11656246,1,12.841,1.1940,0.0880,-0.1070,1.3600,0.2440,-0.1990,-0.17446110733201226,0.14155935081399829,-0.16608670504971373,6109.00,110.00,-134.00,0.1400,0.1500,-0.1500,4.247,0.120,-0.120,0.3589,0.2891,18.114738130,5.2500000e-05,-5.2500000e-05,147.4904000,2.540000e-03,-2.540000e-03,2.49,4.500e-01,-3.600e-01,0.8960,0.0240,-0.6040,2.4150e+02,5.300e+00,-5.300e+00,5.27060,0.07020,-0.07020,0.016794,7.660000e-04,-2.452000e-03,12.670000,6.000000,-6.000000,51.30,71
K01533.01,CONFIRMED,K01533,7808587,1,13.939,1.0260,0.0860,-0.0620,1.2590,0.2070,-0.2070,-0.1397785385625001,0.13190477192041114,-0.1887550241979133,5810.00,79.00,-79.00,0.1000,0.1500,-0.1500,4.250,0.156,-0.104,0.4046,0.2638,6.241457910,2.1930000e-05,-2.1930000e-05,134.8889200,2.970000e-03,-2.970000e-03,1.60,2.600e-01,-2.700e-01,0.0290,0.4090,-0.0290,1.6370e+02,6.200e+00,-6.200e+00,3.09980,0.07380,-0.07380,0.011618,4.340000e-04,-2.570000e-04,15.566000,0.520000,-0.520000,30.80,216
K01534.01,CONFIRMED,K01534,4741126,2,13.47,1.1570,0.0930,-0.1020,1.2990,0.2250,-0.1840,-0.12834280328204387,0.1376621836360548,-0.1597953249869656,6119.00,110.00,-135.00,0.1000,0.1500,-0.1500,4.274,0.115,-0.115,0.3661,0.2844,20.422244700,1.0800000e-04,-1.0800000e-04,146.9837000,4.230000e-03,-4.230000e-03,1.78,3.100e-01,-2.500e-01,0.0590,0.3590,-0.0590,1.8930e+02,5.800e+00,-5.800e+00,6.22000,0.11900,-0.11900,0.012581,3.840000e-04,-2.100000e-04,25.360000,1.400000,-1.400000,34.70,65
K01589.01,CONFIRMED,K01589,5301750,5,14.764,0.9870,0.0720,-0.0640,1.1310,0.1760,-0.1580,-0.01691937112143904,0.1255348648736608,-0.15540869830466114,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,4.326,0.120,-0.120,0.3447,0.2916,8.725854780,2.9920000e-05,-2.9920000e-05,138.7683800,2.870000e-03,-2.870000e-03,2.86,4.500e-01,-4.000e-01,0.9110,0.0040,-0.6300,4.4670e+02,1.280e+01,-1.280e+01,4.47300,0.06580,-0.06580,0.023183,3.830000e-04,-3.393000e-03,7.000000,3.300000,-3.300000,37.70,155
K01589.02,CONFIRMED,K01589,5301750,5,14.764,0.9870,0.0720,-0.0640,1.1310,0.1760,-0.1580,-0.01691937112143904,0.1255348648736608,-0.15540869830466114,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,4.326,0.120,-0.120,0.3447,0.2916,12.882913950,6.8880000e-05,-6.8880000e-05,135.1873600,4.240000e-03,-4.240000e-03,3.15,4.900e-01,-4.400e-01,0.9620,0.0480,-0.5650,4.6050e+02,1.890e+01,-1.890e+01,5.67600,0.59000,-0.59000,0.025515,2.720000e-04,-6.006000e-03,6.240000,3.100000,-3.100000,33.60,103
K01589.03,CONFIRMED,K01589,5301750,5,14.764,0.9870,0.0720,-0.0640,1.1310,0.1760,-0.1580,-0.01691937112143904,0.1255348648736608,-0.15540869830466114,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,4.326,0.120,-0.120,0.3447,0.2916,27.434597300,1.3170000e-04,-1.3170000e-04,145.1232200,3.690000e-03,-3.690000e-03,2.56,4.000e-01,-3.500e-01,0.6030,0.0220,-0.4620,4.7260e+02,1.940e+01,-1.940e+01,5.03800,0.12100,-0.12100,0.020758,3.432000e-03,-9.270000e-04,34.300000,13.200000,-13.200000,25.30,48
K01589.04,CONFIRMED,K01589,5301750,5,14.764,0.9870,0.0720,-0.0640,1.1310,0.1760,-0.1580,-0.01691937112143904,0.1255348648736608,-0.15540869830466114,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,4.326,0.120,-0.120,0.3447,0.2916,4.224536310,2.2200000e-05,-2.2200000e-05,135.4290800,3.880000e-03,-3.880000e-03,1.60,2.500e-01,-2.300e-01,0.8230,0.1250,-0.5630,1.5910e+02,1.030e+01,-1.030e+01,3.12800,0.11900,-0.11900,0.012939,2.101000e-03,-1.455000e-03,6.150000,2.700000,-2.700000,16.70,275
K01589.05,CONFIRMED,K01589,5301750,5,14.764,0.9870,0.0720,-0.0640,1.1310,0.1760,-0.1580,-0.01691937112143904,0.1255348648736608,-0.15540869830466114,6036.00,120.00,-132.00,-0.1800,0.1500,-0.1500,4.326,0.120,-0.120,0.3447,0.2916,44.552026600,4.5310000e-04,-4.5310000e-04,160.2938600,7.440000e-03,-7.440000e-03,2.29,3.500e-01,-3.200e-01,0.6890,0.2530,-0.4540,3.6210e+02,2.250e+01,-2.250e+01,6.00000,0.21200,-0.21200,0.018527,4.080000e-03,-1.243000e-03,42.600000,20.400000,-20.400000,16.70,28
K01677.01,CONFIRMED,K01677,5526717,2,14.279,1.0080,0.0570,-0.0570,1.2460,0.1790,-0.2190,-0.13394230387465583,0.11671626874901761,-0.20493074588807475,5565.00,75.00,-83.00,0.3200,0.1500,-0.1500,4.251,0.149,-0.108,nan,nan,52.069002000,1.9590000e-04,-1.9590000e-04,178.1552500,2.840000e-03,-2.840000e-03,2.92,4.200e-01,-5.200e-01,0.2750,0.1800,-0.2750,5.5830e+02,2.330e+01,-2.330e+01,3.00890,0.08870,-0.08870,0.021433,6.920000e-04,-7.840000e-04,130.100000,21.400000,-21.400000,25.60,24
K00191.02,CANDIDATE,K00191,5972334,4,14.991,0.8740,0.0550,-0.0460,0.8870,0.0900,-0.0670,0.24689186412451392,0.08653200710093878,-0.07832263319771787,5422.00,108.00,-108.00,0.0200,0.1500,-0.1500,4.484,0.063,-0.077,0.4526,0.2327,2.418406841,2.4720000e-06,-2.4720000e-06,132.5055870,8.640000e-04,-8.640000e-04,2.25,2.300e-01,-1.700e-01,0.0180,0.4390,-0.0180,6.6540e+02,1.090e+01,-1.090e+01,2.07440,0.03110,-0.03110,0.023206,7.830000e-04,-2.570000e-04,9.131000,0.500000,-0.500000,69.10,426
K01677.02,CANDIDATE,K01677,5526717,2,14.279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.511700880,nan,nan,131.7557438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.90000,nan,nan,nan,nan,nan,nan,nan,nan,0,0
