planet_name,disposition,koi_id,kic_id,npl,kep_mag,rstar,rstar_err1,rstar_err2,mstar,mstar_err1,mstar_err2,epoch,epoch_err1,epoch_err2,period,period_err1,period_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2
K00285.03,CONFIRMED,K00285,6196457,3,11.565,1.84,0.042,-0.039,1.124,0.047,-0.055,2454967.2949999999,6.6600000000000001E-3,-6.6600000000000001E-3,49.356790699999998,3.5639999999999999E-4,-3.5639999999999999E-4,130.19999999999999,3.8999999999999999,-3.8999999999999999,10.954000000000001,0.16500000000000001,-0.16500000000000001
K00317.01,CONFIRMED,K00317,8121310,2,12.885,1.595,0.04,-0.041,1.494,0.07,-0.07,2455039.3599999999,1.3500000000000001E-3,-1.3500000000000001E-3,22.208095490000002,4.1409999999999998E-5,-4.1409999999999998E-5,463.19999999999999,5.4000000000000004,-5.4000000000000004,7.3327,4.4900000000000002E-2,-4.4900000000000002E-2
K00318.01,CONFIRMED,K00318,8156120,1,12.211,1.651,0.043,-0.038,1.453,0.065,-0.064,2455007.8489999999,5.7800000000000004E-3,-5.7800000000000004E-3,38.583367899999999,3.1339999999999997E-4,-3.1339999999999997E-4,1388.2,36.299999999999997,-36.299999999999997,12.391,0.63900000000000001,-0.63900000000000001
K00319.01,CANDIDATE,K00319,8684730,1,12.711,2.113,0.052,-0.05,1.308,0.15,-0.069,2455009.6260000002,5.3399999999999997E-4,-5.3399999999999997E-4,46.151194820000001,3.0260000000000002E-5,-3.0260000000000002E-5,1817.3,7.7999999999999998,-7.7999999999999998,6.3426999999999998,3.7600000000000001E-2,-3.7600000000000001E-2
K00321.01,CONFIRMED,K00321,8753657,2,12.52,1.082,0.023,-0.023,0.978,0.058,-0.058,2455003.4559999998,8.2100000000000001E-4,-8.2100000000000001E-4,2.4263041269999999,2.3980000000000002E-6,-2.3980000000000002E-6,185.40000000000001,2.2000000000000002,-2.2000000000000002,2.6623999999999999,2.8000000000000001E-2,-2.8000000000000001E-2
K00005.01,CANDIDATE,K00005,8554498,1,11.665,2.19,0.105,-0.103,1.374,0.13,-0.098,2454965.9739999999,1.4799999999999999E-4,-1.4799999999999999E-4,4.7803275809999999,8.5199999999999995E-7,-8.5199999999999995E-7,960.79999999999995,3.8999999999999999,-3.8999999999999999,2.0253000000000001,1.3899999999999999E-2,-1.3899999999999999E-2
K00392.01,CONFIRMED,K00392,3942670,2,13.954,1.529,0.046,-0.053,1.249,0.06,-0.074,2455004.3369999998,7.0099999999999997E-3,-7.0099999999999997E-3,33.416055299999996,0.0003102,-0.0003102,275.80000000000001,10.199999999999999,-10.199999999999999,8.6050000000000004,0.189,-0.189
K00392.02,CONFIRMED,K00392,3942670,2,13.954,1.529,0.046,-0.053,1.249,0.06,-0.074,2454971.1189999999,1.9099999999999999E-2,-1.9099999999999999E-2,12.6119685,2.9829999999999999E-4,-2.9829999999999999E-4,76.5,7.2999999999999998,-7.2999999999999998,6.3719999999999999,0.39800000000000002,-0.39800000000000002
K03031.01,CANDIDATE,K03031,6949898,1,15.267,0.846,0.026,-0.026,0.908,0.035,-0.038,2454970.2170000002,0.00513,-0.00513,7.6480946200000002,5.6069999999999997E-5,-5.6069999999999997E-5,195.90000000000001,18.800000000000001,-18.800000000000001,2.2160000000000002,0.161,-0.161
K03032.01,CONFIRMED,K03032,10585738,1,15.744,0.823,0.036,-0.033,0.839,0.048,-0.054,2454964.6889999998,1.9400000000000001E-3,-1.9400000000000001E-3,0.63642484799999999,0.000001522,-0.000001522,217.90000000000001,14.800000000000001,-14.800000000000001,0.94699999999999995,7.7299999999999994E-2,-7.7299999999999994E-2
K03034.01,CANDIDATE,K03034,2973386,1,15.572,0.628,0.023,-0.025,0.624,0.018,-0.017,2454971.0150000001,4.4799999999999996E-3,-4.4799999999999996E-3,31.020917499999999,0.0001895,-0.0001895,859.5,67.900000000000006,-67.900000000000006,2.012,0.13,-0.13
K03112.01,CANDIDATE,K03112,7022573,1,15.855,1.13,0.2,-0.155,0.877,0.055,-0.042,2454965.804,2.8999999999999998E-3,-2.8999999999999998E-3,2.1188939969999998,7.7149999999999998E-6,-7.7149999999999998E-6,311.39999999999998,39,-39,0.82199999999999995,0.159,-0.159
K03113.01,CONFIRMED,K03113,7676423,1,15.245,0.679,0.037,-0.036,0.698,0.045,-0.041,2454966.6159999999,4.0400000000000002E-3,-4.0400000000000002E-3,2.4605009500000001,0.00001172,-0.00001172,276.80000000000001,20.100000000000001,-20.100000000000001,1.861,0.126,-0.126
K03114.01,CANDIDATE,K03114,9288237,1,12.277,2.411,0.072,-0.068,1.617,0.069,-0.08,2454968.3130000001,0.00843,-0.00843,7.4913377700000003,8.2349999999999996E-5,-8.2349999999999996E-5,34.5,2.7999999999999998,-2.7999999999999998,6.3150000000000004,0.24199999999999999,-0.24199999999999999
K03115.01,CONFIRMED,K03115,11714231,1,15.273,1.294,0.068,-0.065,1.144,0.062,-0.068,2454969.3560000001,0.00643,-0.00643,5.8660126999999997,4.6360000000000003E-5,-4.6360000000000003E-5,183,12.800000000000001,-12.800000000000001,3.9849999999999999,0.17299999999999999,-0.17299999999999999
K03116.01,CONFIRMED,K03116,11720424,1,15.376,1.527,0.109,-0.11,1.192,0.075,-0.094,2454983.5389999999,1.1900000000000001E-2,-1.1900000000000001E-2,23.9107056,4.3869999999999998E-4,-4.3869999999999998E-4,294,26.899999999999999,-26.899999999999999,4.9960000000000004,0.34499999999999997,-0.34499999999999997
K00321.02,CONFIRMED,K00321,8753657,2,12.52,1.082,0.023,-0.023,0.978,0.058,-0.058,2454965.3709999998,2.9299999999999999E-3,-2.9299999999999999E-3,4.6233449100000001,1.6909999999999999E-5,-1.6909999999999999E-5,62,2.7000000000000002,-2.7000000000000002,3.0188999999999999,8.1900000000000001E-2,-8.1900000000000001E-2
K00323.01,CONFIRMED,K00323,9139084,1,12.465,0.83,0.015,-0.014,0.874,0.035,-0.048,2455002.8739999998,5.5799999999999999E-3,-5.5799999999999999E-3,5.8359948499999996,4.0949999999999999E-5,-4.0949999999999999E-5,553.29999999999995,59.5,-59.5,2.0619999999999998,0.17799999999999999,-0.17799999999999999
K00384.01,CONFIRMED,K00384,3353050,1,13.281,2.1,0.052,-0.052,1.45,0.069,-0.077,2455007.429,1.9499999999999999E-3,-1.9499999999999999E-3,5.0800578999999999,1.2089999999999999E-5,-1.2089999999999999E-5,222.80000000000001,4.5,-4.5,5.2069999999999999,6.2399999999999997E-2,-6.2399999999999997E-2
K00385.01,CONFIRMED,K00385,3446746,1,13.435,0.904,0.018,-0.018,0.921,0.051,-0.059,2455007.8470000001,1.9599999999999999E-3,-1.9599999999999999E-3,13.14496741,3.1180000000000003E-5,-3.1180000000000003E-5,300.80000000000001,7.7000000000000002,-7.7000000000000002,3.6398999999999999,0.0591,-0.0591
K00283.01,CONFIRMED,K00283,5695396,3,11.525,1.005,0.019,-0.018,1.027,0.049,-0.062,2455003.5989999999,8.7299999999999997E-4,-8.7299999999999997E-4,16.09196369,1.7249999999999999E-5,-1.7249999999999999E-5,415.80000000000001,5.2999999999999998,-5.2999999999999998,2.8942999999999999,2.9499999999999998E-2,-2.9499999999999998E-2
K03037.01,CANDIDATE,K03037,6593150,1,15.861,1.419,0.126,-0.119,0.91,0.063,-0.056,2454966.5890000002,7.3499999999999998E-3,-7.3499999999999998E-3,5.4654173999999998,5.0120000000000001E-5,-5.0120000000000001E-5,219.5,18.199999999999999,-18.199999999999999,3.2090000000000001,0.21099999999999999,-0.21099999999999999
K03038.01,CONFIRMED,K03038,8051946,1,14.22,1.337,0.036,-0.035,1.123,0.07,-0.08,2454965.6600000001,6.5300000000000002E-3,-6.5300000000000002E-3,1.4951513000000001,1.1970000000000001E-5,-1.1970000000000001E-5,52,4.2999999999999998,-4.2999999999999998,3.4300000000000002,0.154,-0.154
K03039.01,CONFIRMED,K03039,5445681,1,13.914,1.541,0.042,-0.041,0.963,0.069,-0.061,2454975.7590000001,0.0103,-0.0103,20.350470399999999,2.6229999999999998E-4,-2.6229999999999998E-4,101.8,7.0999999999999996,-7.0999999999999996,7.2249999999999996,0.25,-0.25
K03117.01,CANDIDATE,K03117,6523351,1,13.163,0.929,0.019,-0.018,0.922,0.058,-0.061,2454969.1439999999,5.3499999999999997E-3,-5.3499999999999997E-3,6.0666493099999999,4.0939999999999998E-5,-4.0939999999999998E-5,65.299999999999997,7.2000000000000002,-7.2000000000000002,1.962,0.17299999999999999,-0.17299999999999999
K03119.01,CANDIDATE,K03119,5551672,1,16.946,0.259,0.008,-0.008,0.231,0.009,-0.009,2454966.6749999998,2.9099999999999998E-3,-2.9099999999999998E-3,2.184437698,6.4409999999999998E-6,-6.4409999999999998E-6,1546.8,98.299999999999997,-98.299999999999997,1.0422,7.9299999999999995E-2,-7.9299999999999995E-2
K03120.01,CONFIRMED,K03120,11499192,1,14.826,2.644,0.505,-0.422,1.419,0.166,-0.134,2454966.5380000002,5.1599999999999997E-3,-5.1599999999999997E-3,4.1359292700000001,0.00002811,-0.00002811,156.19999999999999,12.1,-12.1,2.3769999999999998,0.17000000000000001,-0.17000000000000001
K03122.01,CONFIRMED,K03122,12416661,1,12.086,2.317,0.061,-0.059,1.559,0.059,-0.075,2454967.9589999998,9.7999999999999997E-3,-9.7999999999999997E-3,8.0533791200000007,9.3960000000000002E-5,-9.3960000000000002E-5,38.299999999999997,3,-3,5.3819999999999997,0.23300000000000001,-0.23300000000000001
K03123.01,CANDIDATE,K03123,8197793,1,15.029,1.215,0.054,-0.05,1.057,0.073,-0.072,2454976.736,8.3300000000000006E-3,-8.3300000000000006E-3,15.2311195,1.7440000000000001E-4,-1.7440000000000001E-4,269.10000000000002,24.100000000000001,-24.100000000000001,3.9100000000000001,0.25700000000000001,-0.25700000000000001
K00326.01,CANDIDATE,K00326,9880467,2,12.96,11.536,1.874,-2.811,1.606,0.17,-0.17,2455004.031,0.00174,-0.00174,8.9734999900000005,2.0910000000000001E-5,-2.0910000000000001E-5,935.10000000000002,23.5,-23.5,3.1408,5.5899999999999998E-2,-5.5899999999999998E-2
K00326.02,CANDIDATE,K00326,9880467,2,12.96,11.536,1.874,-2.811,0.0,0.0,0.0,2454984.1269999999,1.7899999999999999E-2,-1.7899999999999999E-2,108.54694600000001,2.3410000000000002E-3,-2.3410000000000002E-3,711.29999999999995,49.200000000000003,-49.200000000000003,7.5670000000000002,0.48399999999999999,-0.48399999999999999
K00327.01,CONFIRMED,K00327,9881662,2,12.996,1.174,0.026,-0.026,1.081,0.07,-0.071,2455005.6630000002,0.00133,-0.00133,3.2542777420000002,5.2229999999999998E-6,-5.2229999999999998E-6,159.90000000000001,3.2000000000000002,-3.2000000000000002,2.9903,3.9600000000000003E-2,-3.9600000000000003E-2
K00327.02,CONFIRMED,K00327,9881662,2,12.996,1.174,0.026,-0.026,1.081,0.07,-0.071,2455022.6009999998,7.1399999999999996E-3,-7.1399999999999996E-3,91.3514816,7.6329999999999996E-4,-7.6329999999999996E-4,210,8.6999999999999993,-8.6999999999999993,8.7070000000000007,0.214,-0.214
K00386.01,CONFIRMED,K00386,3656121,2,13.838,1.027,0.022,-0.022,1.075,0.03,-0.04,2455006.9040000001,1.3799999999999999E-3,-1.3799999999999999E-3,31.158824899999999,5.7299999999999997E-5,-5.7299999999999997E-5,959,14.5,-14.5,5.1802999999999999,0.0504,-0.0504
K00386.02,CONFIRMED,K00386,3656121,2,13.838,1.027,0.022,-0.022,1.075,0.03,-0.04,2455033.6719999998,3.4199999999999999E-3,-3.4199999999999999E-3,76.732455599999994,3.4029999999999998E-4,-3.4029999999999998E-4,685.70000000000005,21.199999999999999,-21.199999999999999,6.2430000000000003,0.12,-0.12
K00387.01,CONFIRMED,K00387,3733628,1,13.577,0.7,0.012,-0.012,0.713,0.03,-0.027,2455015.8640000001,8.7200000000000005E-4,-8.7200000000000005E-4,13.899632329999999,0.00001541,-0.00001541,1121.7,13.1,-13.1,3.5790999999999999,5.4300000000000001E-2,-5.4300000000000001E-2
K00388.01,CANDIDATE,K00388,3831053,1,13.644,1.865,0.044,-0.044,1.122,0.055,-0.06,2455002.5520000001,0.00147,-0.00147,6.1495593099999999,1.2109999999999999E-5,-1.2109999999999999E-5,333.69999999999999,4.4000000000000004,-4.4000000000000004,5.5693999999999999,4.7899999999999998E-2,-4.7899999999999998E-2
K03040.01,CANDIDATE,K03040,6357290,1,15.667,0.916,0.042,-0.039,0.911,0.057,-0.064,2454966.0070000002,4.5999999999999999E-3,-4.5999999999999999E-3,4.8099878,2.6590000000000001E-5,-2.6590000000000001E-5,288.19999999999999,24.100000000000001,-24.100000000000001,1.97,0.10100000000000001,-0.10100000000000001
K03041.01,CANDIDATE,K03041,4072955,1,14.207,1.038,0.025,-0.024,1.049,0.047,-0.067,2454967.0060000001,4.0499999999999998E-3,-4.0499999999999998E-3,5.0828807600000001,3.3269999999999998E-5,-3.3269999999999998E-5,108,10.199999999999999,-10.199999999999999,2.5150000000000001,0.155,-0.155
K03042.01,CANDIDATE,K03042,8695311,1,15.959,1.146,0.105,-0.089,1.113,0.073,-0.078,2454991.5630000001,0.0137,-0.0137,31.025948899999999,5.0390000000000005E-4,-5.0390000000000005E-4,385.39999999999998,36.600000000000001,-36.600000000000001,5.6920000000000002,0.51100000000000001,-0.51100000000000001
K03043.01,CANDIDATE,K03043,9834731,2,14.829,1.757,0.219,-0.196,1.034,0.086,-0.078,2454967.2000000002,0.0101,-0.0101,3.0894280699999999,0.00003349,-0.00003349,85.299999999999997,7.9000000000000004,-7.9000000000000004,3.214,0.29999999999999999,-0.29999999999999999
K03045.01,CANDIDATE,K03045,5092266,1,15.755,1.139,0.07,-0.064,1.057,0.072,-0.078,2454974.1140000001,9.1500000000000001E-3,-9.1500000000000001E-3,44.870204200000003,4.4999999999999999E-4,-4.4999999999999999E-4,636.10000000000002,44.899999999999999,-44.899999999999999,4.1989999999999998,0.19700000000000001,-0.19700000000000001
K03125.01,CONFIRMED,K03125,8751796,1,12.938,1.348,0.03,-0.029,1.272,0.051,-0.048,2454966.091,6.3499999999999997E-3,-6.3499999999999997E-3,4.4534241799999998,3.8500000000000001E-5,-3.8500000000000001E-5,46.600000000000001,3.2999999999999998,-3.2999999999999998,3.6539999999999999,0.188,-0.188
K03127.01,CONFIRMED,K03127,9907129,1,14.93,2.398,0.143,-0.134,1.304,0.073,-0.068,2454973.3709999998,0.014,-0.014,9.7056930000000001,1.7220000000000001E-4,-1.7220000000000001E-4,140.80000000000001,11.300000000000001,-11.300000000000001,7.702,0.40600000000000003,-0.40600000000000003
K03128.01,CANDIDATE,K03128,7609674,1,13.371,2.087,0.058,-0.055,1.291,0.14,-0.071,2454982.8810000001,7.9699999999999997E-3,-7.9699999999999997E-3,21.2360024,0.0002028,-0.0002028,104.40000000000001,8,-8,4.0190000000000001,0.27900000000000003,-0.27900000000000003
K00049.01,CONFIRMED,K00049,9527334,1,13.704,1.297,0.029,-0.028,1.016,0.078,-0.071,2455008.9909999999,4.0200000000000001E-3,-4.0200000000000001E-3,8.3137730399999992,0.00004206,-0.00004206,837.39999999999998,49.100000000000001,-49.100000000000001,2.964,0.125,-0.125
K00330.01,CONFIRMED,K00330,11361646,2,13.928,1.585,0.04,-0.035,1.199,0.064,-0.097,2455007.5269999998,2.1099999999999999E-3,-2.1099999999999999E-3,7.9742058299999998,2.1739999999999999E-5,-2.1739999999999999E-5,293.10000000000002,5.5999999999999996,-5.5999999999999996,5.3502999999999998,6.2199999999999998E-2,-6.2199999999999998E-2
K00330.02,CONFIRMED,K00330,11361646,2,13.928,1.585,0.04,-0.035,1.199,0.064,-0.097,2454965.0950000002,4.6499999999999996E-3,-4.6499999999999996E-3,1.88899036,1.0710000000000001E-5,-1.0710000000000001E-5,59,3.7000000000000002,-3.7000000000000002,3.4860000000000002,0.13300000000000001,-0.13300000000000001
K00331.01,CONFIRMED,K00331,10285631,2,13.497,2.011,0.052,-0.052,1.179,0.054,-0.062,2455003.8319999999,2.3800000000000002E-3,-2.3800000000000002E-3,18.684057159999998,5.6870000000000003E-5,-5.6870000000000003E-5,381.5,7.5999999999999996,-7.5999999999999996,6.9329000000000001,8.7800000000000003E-2,-8.7800000000000003E-2
K00393.01,CONFIRMED,K00393,3964109,1,13.542,1.431,0.036,-0.035,1.284,0.051,-0.044,2455009.25,2.7200000000000002E-3,-2.7200000000000002E-3,21.41624083,7.0190000000000004E-5,-7.0190000000000004E-5,314.5,8.4000000000000004,-8.4000000000000004,7.0810000000000004,9.3799999999999994E-2,-9.3799999999999994E-2
K00069.01,CONFIRMED,K00069,3544595,1,9.931,0.939,0.018,-0.018,0.9,0.063,-0.063,2454967.926,2.7099999999999997E-4,-2.7099999999999997E-4,4.7267403699999999,0.00000157,-0.00000157,273.10000000000002,1.1000000000000001,-1.1000000000000001,2.9266999999999999,1.6400000000000001E-2,-1.6400000000000001E-2
K00396.01,CANDIDATE,K00396,4252322,1,13.311,0.949,0.018,-0.017,0.979,0.042,-0.062,2455013.852,4.8000000000000001E-4,-4.8000000000000001E-4,14.591504451,0.000008901,-0.000008901,1490.5,29,-29,1.1294999999999999,3.2599999999999997E-2,-3.2599999999999997E-2
K00283.02,CONFIRMED,K00283,5695396,3,11.525,1.005,0.019,-0.018,1.027,0.049,-0.062,2454987.4160000002,0.0109,-0.0109,25.517274400000002,3.5930000000000001E-4,-3.5930000000000001E-4,66.799999999999997,5.5,-5.5,4.7350000000000003,0.30599999999999999,-0.30599999999999999
K03048.01,CANDIDATE,K03048,9714550,1,14.651,0.922,0.024,-0.023,0.939,0.048,-0.059,2454964.5789999999,3.5000000000000001E-3,-3.5000000000000001E-3,4.7329206099999999,1.9789999999999999E-5,-1.9789999999999999E-5,151.59999999999999,11.800000000000001,-11.800000000000001,1.746,0.10100000000000001,-0.10100000000000001
K03049.01,CONFIRMED,K03049,6263593,1,15.037,0.567,0.052,-0.042,0.592,0.049,-0.049,2454969.8229999999,7.7000000000000002E-3,-7.7000000000000002E-3,22.476595199999998,0.000204,-0.000204,481.39999999999998,42.5,-42.5,3.4369999999999998,0.24099999999999999,-0.24099999999999999
K03050.01,CANDIDATE,K03050,5475042,1,15.33,0.942,0.033,-0.031,0.929,0.06,-0.068,2454964.8810000001,4.0600000000000002E-3,-4.0600000000000002E-3,1.2426397419999999,5.7810000000000002E-6,-5.7810000000000002E-6,159.30000000000001,12.199999999999999,-12.199999999999999,1.7629999999999999,0.112,-0.112
K03130.01,CANDIDATE,K03130,10252275,2,13.752,0.668,0.01,-0.01,0.704,0.023,-0.033,2454975.9569999999,6.1999999999999998E-3,-6.1999999999999998E-3,14.8638496,0.0001155,-0.0001155,220.59999999999999,21.300000000000001,-21.300000000000001,2.7050000000000001,0.317,-0.317
K03130.02,CANDIDATE,K03130,10252275,2,13.752,0.668,0.01,-0.01,0.704,0.023,-0.033,2454969.9789999998,5.3200000000000001E-3,-5.3200000000000001E-3,5.6524573299999998,0.00003205,-0.00003205,121,11.6,-11.6,2.0619999999999998,0.14299999999999999,-0.14299999999999999
K03131.01,CONFIRMED,K03131,11455181,1,15.591,1.515,0.209,-0.18,0.988,0.083,-0.079,2454974.503,0.0117,-0.0117,10.9294815,1.3080000000000001E-4,-1.3080000000000001E-4,196.90000000000001,15.9,-15.9,5.8929999999999998,0.28000000000000003,-0.28000000000000003
K00332.01,CONFIRMED,K00332,10290666,2,13.046,1.541,0.034,-0.034,1.203,0.049,-0.092,2455005.0890000002,0.00125,-0.00125,5.4584991399999998,9.1009999999999998E-6,-9.1009999999999998E-6,255.90000000000001,3.8999999999999999,-3.8999999999999999,4.0448000000000004,4.3499999999999997E-2,-4.3499999999999997E-2
K00333.01,CONFIRMED,K00333,10337258,1,13.39,1.226,0.025,-0.023,1.222,0.04,-0.059,2455002.861,4.6499999999999996E-3,-4.6499999999999996E-3,13.28536452,7.8239999999999996E-5,-7.8239999999999996E-5,377.60000000000002,16.199999999999999,-16.199999999999999,6.2830000000000004,0.13800000000000001,-0.13800000000000001
K00279.02,CONFIRMED,K00279,12314973,3,11.684,1.627,0.039,-0.033,1.319,0.047,-0.067,2454969.943,2.5999999999999999E-3,-2.5999999999999999E-3,15.413081200000001,4.6839999999999999E-5,-4.6839999999999999E-5,264.30000000000001,5.0999999999999996,-5.0999999999999996,6.6357999999999997,7.5499999999999998E-2,-7.5499999999999998E-2
K02970.01,CANDIDATE,K02970,5450893,1,12.861,1.123,0.024,-0.023,1.152,0.03,-0.04,2454968.7850000001,6.4400000000000004E-3,-6.4400000000000004E-3,4.8205108799999996,3.6600000000000002E-5,-3.6600000000000002E-5,40.899999999999999,3.2999999999999998,-3.2999999999999998,3.5880000000000001,0.22800000000000001,-0.22800000000000001
K02971.01,CANDIDATE,K02971,4770174,2,12.742,1.696,0.046,-0.047,1.465,0.07,-0.069,2454967.5920000002,8.8500000000000002E-3,-8.8500000000000002E-3,6.0959568099999997,6.1309999999999994E-5,-6.1309999999999994E-5,65.700000000000003,4.2000000000000002,-4.2000000000000002,5.5019999999999998,0.255,-0.255
K02972.01,CANDIDATE,K02972,8949925,1,15.085,1.561,0.071,-0.067,1.11,0.106,-0.08,2454974.1779999998,0.0103,-0.0103,13.251121400000001,0.000202,-0.000202,266.5,19.600000000000001,-19.600000000000001,4.9960000000000004,0.249,-0.249
K03051.01,CANDIDATE,K03051,9959492,1,15.276,0.975,0.045,-0.042,0.917,0.064,-0.064,2454967.8309999998,0.0104,-0.0104,11.682369,1.6200000000000001E-4,-1.6200000000000001E-4,234.5,26.300000000000001,-26.300000000000001,2.71,0.315,-0.315
K03052.01,CANDIDATE,K03052,8827575,2,13.573,1.1,0.024,-0.023,0.918,0.071,-0.063,2454968.9980000001,8.4899999999999993E-3,-8.4899999999999993E-3,10.129562010000001,9.9480000000000003E-5,-9.9480000000000003E-5,81.299999999999997,7.7000000000000002,-7.7000000000000002,3.044,0.27400000000000002,-0.27400000000000002
K03052.02,CANDIDATE,K03052,8827575,2,13.573,1.1,0.024,-0.023,0.918,0.071,-0.063,2454977.8739999998,7.2899999999999996E-3,-7.2899999999999996E-3,15.611223799999999,1.2750000000000001E-4,-1.2750000000000001E-4,113.5,8.0999999999999996,-8.0999999999999996,3.8730000000000002,0.20899999999999999,-0.20899999999999999
K03053.01,CONFIRMED,K03053,2716801,2,15.761,1.042,0.064,-0.057,0.99,0.069,-0.075,2454969.1269999999,0.0129,-0.0129,42.521700600000003,5.9420000000000002E-4,-5.9420000000000002E-4,685.60000000000002,49.100000000000001,-49.100000000000001,5.7229999999999999,0.253,-0.253
