,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
197,K00275,10586004,K00275.02,Kepler-129 c,CONFIRMED,82.2000105,0.0004306,-0.0004306,2455041.797,0.00407,-0.00407,0.0213,0.4399,-0.0212,10.595,0.12,-0.12,,,,219.6,5.2,-5.2,0.013406,0.000484,-0.00018,0.60633,0.01194,-0.20735,2.4,0.08,-0.07,0.3919,,,521,,,17.39,2.19,-1.98,60.05,1.2,-1.2,26.89485,44.6,2,,5770,83,-83,4.082,0.011,-0.011,0.29,0.101,-0.101,1.641,0.051,-0.051,1.197,0.094,-0.094,,,,stellar_q1_q16,11.696,10.6,10.325,10.252,False,5808.5,60,-60,4.016,0.1,-0.1,0.256,0.04,-0.04,2.9,1,-1,5814,56,-62,4.056,0.088,-0.076,0.242,0.04,-0.04,1.71,0.232528793916,-0.212766632722,1.218,0.110713186207,-0.0942040848371,5.16416369272,1.64857460049,-1.12144821756,9.713,0.120321706127,-0.106326823078,2.41,0.34,-0.29,2.49617502286,0.331360747043,-0.331360747043,0.395115016458,0.0110998248375,-0.0110998248375,19.040377902,5.20764358997,-5.20764358997,532.331807788,36.0284858715,-36.0284858715,0,0
201,K00279,12314973,K00279.01,Kepler-450 b,CONFIRMED,28.45492088,1.337E-05,-1.337E-05,2455009.706,0.000363,-0.000363,0.0243,0.1575,-0.0242,8.1223,0.0132,-0.0132,,,,1429.8,3.6,-3.6,0.03459,0.00013,-5.7E-05,0.49593,0.00078,-0.03894,5.93,0.32,-0.32,0.2004,,,767,,,81.96,14.44,-12.75,27.6881,0.0435,-0.0435,201.29924,404.8,3,,6215,89,-89,4.168,0.039,-0.039,0.28,0.101,-0.101,1.57,0.085,-0.085,1.346,0.084,-0.084,,,,stellar_q1_q16,11.684,10.708,10.472,10.429,False,6298.1,60,-60,4.217,0.1,-0.1,0.17,0.04,-0.04,12.9,1,-1,6296,64,-65,4.22,0.092,-0.103,0.159,0.041,-0.042,1.45,0.231821051676,-0.162606887923,1.271,0.072595980605,-0.0490935474375,2.79254384124,0.487010507229,-0.862058170075,9.446,0.0698148323853,-0.160333417535,2.5,0.32,-0.34,5.47707176097,0.745143578275,-0.745143578275,0.197639075261,0.0032689947332,-0.0032689947332,75.9360650411,21.2531194732,-21.2531194732,752.273127344,52.51130121,-52.51130121,0,0
202,K00279,12314973,K00279.02,Kepler-450 c,CONFIRMED,15.41308581,2.984E-05,-2.984E-05,2454969.942,0.00165,-0.00165,0.315,0.0696,-0.3149,6.6095,0.0469,-0.0469,,,,246.8,3.2,-3.2,0.014501,0.000136,-0.000264,0.40461,0.08164,-0.03705,2.49,0.13,-0.14,0.1332,,,941,,,185.51,32.69,-28.85,17.19,3.5,-3.5,44.38735,98.8,3,,6215,89,-89,4.168,0.039,-0.039,0.28,0.101,-0.101,1.57,0.085,-0.085,1.346,0.084,-0.084,,,,stellar_q1_q16,11.684,10.708,10.472,10.429,False,6298.1,60,-60,4.217,0.1,-0.1,0.17,0.04,-0.04,12.9,1,-1,6296,64,-65,4.22,0.092,-0.103,0.159,0.041,-0.042,1.45,0.231821051676,-0.162606887923,1.271,0.072595980605,-0.0490935474375,2.79254384124,0.487010507229,-0.862058170075,9.446,0.0698148323853,-0.160333417535,2.5,0.32,-0.34,2.30119412562,0.314271144395,-0.314271144395,0.131361169622,0.0021756686136,-0.0021756686136,172.972414441,48.0273692552,-48.0273692552,924.182494481,64.4374280214,-64.4374280214,0,0
203,K00279,12314973,K00279.03,Kepler-450 d,CONFIRMED,7.5144704,0.0001147,-0.0001147,2454969.175,0.0114,-0.0114,0.2641,0.2098,-0.2641,4.965,0.339,-0.339,,,,31.6,2.6,-2.6,0.005171,0.00022,-0.000327,0.47455,0.11932,-0.21137,0.89,0.04,-0.05,0.0825,,,1196,,,483.57,85.23,-75.19,11.23,2.8,-2.8,,23.2,3,,6215,89,-89,4.168,0.039,-0.039,0.28,0.101,-0.101,1.57,0.085,-0.085,1.346,0.084,-0.084,,,,stellar_q1_q16,11.684,10.708,10.472,10.429,False,6298.1,60,-60,4.217,0.1,-0.1,0.17,0.04,-0.04,12.9,1,-1,6296,64,-65,4.22,0.092,-0.103,0.159,0.041,-0.042,1.45,0.231821051676,-0.162606887923,1.271,0.072595980605,-0.0490935474375,2.79254384124,0.487010507229,-0.862058170075,9.446,0.0698148323853,-0.160333417535,2.5,0.32,-0.34,0.819452760104,0.119203492425,-0.119203492425,0.0813844114073,0.00134362416481,-0.00134362416481,449.87947293,123.987512026,-123.987512026,1173.64720957,81.1825592434,-81.1825592434,0,0
206,K00282,5088536,K00282.01,Kepler-130 c,CONFIRMED,27.50867519,2.053E-05,-2.053E-05,2455015.104,0.00058,-0.00058,0.1539,0.2004,-0.1538,5.8554,0.0231,-0.0231,,,,639.8,3.4,-3.4,0.02314,0.000262,-0.000165,1.19653,0.05718,-0.23269,2.85,0.08,-0.09,0.1745,,,660,,,44.75,5.12,-4.69,36.31,1.7,-1.7,150.55435,213.5,3,,5884,75,-75,4.305,0.019,-0.019,-0.22,0.101,-0.101,1.127,0.033,-0.033,0.934,0.059,-0.059,,,,stellar_q1_q16,11.529,10.81,10.529,10.49,False,5886.6,60,-60,4.336,0.1,-0.1,-0.163,0.04,-0.04,0.9,1,-1,5887,65,-65,4.354,0.077,-0.084,-0.155,0.043,-0.043,1.082,0.120951600237,-0.0925650560417,0.971,0.038290160616,-0.0340754515744,6.60693448008,1.40981965393,-2.02936241213,9.82,0.0839985644155,-0.159364809568,3.39,0.32,-0.34,2.73402126808,0.270063053265,-0.270063053265,0.176702618646,0.00294489587818,-0.00294489587818,40.3723228755,8.24222261812,-8.24222261812,642.368831927,32.7718643726,-32.7718643726,0,0
207,K00282,5088536,K00282.02,Kepler-130 b,CONFIRMED,8.45746707,2.3E-05,-2.3E-05,2454972.066,0.00226,-0.00226,0.1952,0.2355,-0.1951,3.3404,0.0609,-0.0609,,,,83.4,2.5,-2.5,0.008371,0.000229,-0.000192,1.85577,0.28139,-0.4437,1.03,0.03,-0.03,0.0795,,,977,,,215.58,24.68,-22.6,19.14,2.9,-2.9,27.6754,38.5,3,,5884,75,-75,4.305,0.019,-0.019,-0.22,0.101,-0.101,1.127,0.033,-0.033,0.934,0.059,-0.059,,,,stellar_q1_q16,11.529,10.81,10.529,10.49,False,5886.6,60,-60,4.336,0.1,-0.1,-0.163,0.04,-0.04,0.9,1,-1,5887,65,-65,4.354,0.077,-0.084,-0.155,0.043,-0.043,1.082,0.120951600237,-0.0925650560417,0.971,0.038290160616,-0.0340754515744,6.60693448008,1.40981965393,-2.02936241213,9.82,0.0839985644155,-0.159364809568,3.39,0.32,-0.34,0.988545520078,0.0998735568509,-0.0998735568509,0.08048052191,0.00133793001689,-0.00133793001689,194.451393282,39.8721547188,-39.8721547188,951.625981976,48.71875523,-48.71875523,0,0
208,K00282,5088536,K00282.03,Kepler-130 d,CONFIRMED,87.5174361,0.0005158,-0.0005158,2455034.16,0.00461,-0.00461,0.2642,0.1755,-0.2641,1.752,0.194,-0.194,,,,145.2,13.1,-13.1,0.011099,0.000535,-0.000622,127.68578,25.78479,-62.38771,1.37,0.04,-0.04,0.3775,,,448,,,9.56,1.1,-1,372.5,75.2,-75.2,11.183228,12.3,3,,5884,75,-75,4.305,0.019,-0.019,-0.22,0.101,-0.101,1.127,0.033,-0.033,0.934,0.059,-0.059,,,,stellar_q1_q16,11.529,10.81,10.529,10.49,False,5886.6,60,-60,4.336,0.1,-0.1,-0.163,0.04,-0.04,0.9,1,-1,5887,65,-65,4.354,0.077,-0.084,-0.155,0.043,-0.043,1.082,0.120951600237,-0.0925650560417,0.971,0.038290160616,-0.0340754515744,6.60693448008,1.40981965393,-2.02936241213,9.82,0.0839985644155,-0.159364809568,3.39,0.32,-0.34,1.31130385347,0.147092311327,-0.147092311327,0.382260843111,0.0063825528571,-0.0063825528571,8.65218428952,1.78605388118,-1.78605388118,437.063929782,22.5215409038,-22.5215409038,0,0
209,K00283,5695396,K00283.02,Kepler-131 c,CONFIRMED,25.5170646,0.0001964,-0.0001964,2454987.423,0.00597,-0.00597,0.4658,0.0077,-0.4656,5.141,0.174,-0.174,,,,63.1,3.3,-3.3,0.007384,0.000229,-0.000318,1.12942,0.67857,-0.16441,0.77,0.13,-0.03,0.1736,,,600,,,30.65,14.51,-5.17,33.9,10.2,-10.2,13.061132,21.2,2,,5791,107,-133,4.505,0.022,-0.143,0.21,0.09,-0.15,0.958,0.163,-0.043,1.071,0.049,-0.083,,,,stellar_q1_q16,11.525,10.418,10.127,10.079,False,5787,60,-60,4.443,0.1,-0.1,0.19,0.04,-0.04,0.3,1,-1,5785,63,-64,4.413,0.064,-0.083,0.178,0.042,-0.042,1.052,0.107087261614,-0.0740518845135,1.045,0.0365624123931,-0.035746468357,4.3651583224,2.28387968442,-2.58261490969,9.64,0.182758815446,-0.388959884382,4.25,0.33,-0.39,0.848786766291,0.0799982221932,-0.0799982221932,0.172204502604,0.00287622342819,-0.00287622342819,37.617046511,6.83388188873,-6.83388188873,631.11673987,28.5299302187,-28.5299302187,0,0
210,K00283,5695396,K00283.01,Kepler-131 b,CONFIRMED,16.09197176,1.09E-05,-1.09E-05,2455003.599,0.000532,-0.000532,0.0097,0.3397,-0.0097,2.879,0.0177,-0.0177,,,,435.4,3.7,-3.7,0.018914,0.000314,-0.0001,6.01729,0.16107,-1.09949,1.98,0.34,-0.09,0.1277,,,700,,,56.65,26.81,-9.56,43.51,1.2,-1.2,114.52451,135.7,2,,5791,107,-133,4.505,0.022,-0.143,0.21,0.09,-0.15,0.958,0.163,-0.043,1.071,0.049,-0.083,,,,stellar_q1_q16,11.525,10.418,10.127,10.079,False,5787,60,-60,4.443,0.1,-0.1,0.19,0.04,-0.04,0.3,1,-1,5785,63,-64,4.413,0.064,-0.083,0.178,0.042,-0.042,1.052,0.107087261614,-0.0740518845135,1.045,0.0365624123931,-0.035746468357,4.3651583224,2.28387968442,-2.58261490969,9.64,0.182758815446,-0.388959884382,4.25,0.33,-0.39,2.16980153037,0.18824871214,-0.18824871214,0.126607102678,0.00214136064362,-0.00214136064362,69.1699790714,12.6007938189,-12.6007938189,734.924857994,33.2902784663,-33.2902784663,0,0
211,K00284,6021275,K00284.04,Kepler-132 e,CONFIRMED,110.2869374,0.000878,-0.000878,2455072.219,0.00494,-0.00494,0.1163,0.3258,-0.1162,4.442,0.172,-0.172,,,,118.3,9.7,-9.7,0.009951,0.000452,-0.000552,10.71472,2.76097,-3.28922,1.14,0.2,-0.13,0.4378,,,404,,,6.27,3.12,-1.7,190.3,49,-49,10.010857,15.4,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.10339375478,0.10872206292,-0.10872206292,0.444925714107,0.0075416059315,-0.0075416059315,5.7207794541,1.03338102367,-1.03338102367,394.118959393,17.6962593368,-17.6962593368,0,0
212,K00284,6021275,K00284.01,Kepler-132 d,CONFIRMED,18.01017554,4.401E-05,-4.401E-05,2455012.423,0.00203,-0.00203,0.0544,0.3937,-0.0543,2.9532,0.065,-0.065,,,,182.3,4.7,-4.7,0.012346,0.000335,-0.000226,6.09377,0.42198,-1.93008,1.41,0.25,-0.16,0.1308,,,738,,,70.21,34.94,-18.98,47.1,3.3,-3.3,35.45138,41.1,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.37116002746,0.121971154949,-0.121971154949,0.132877704696,0.00218785652341,-0.00218785652341,64.0907230316,11.595310893,-11.595310893,721.044915574,32.529469422,-32.529469422,0,0
213,K00284,6021275,K00284.02,Kepler-132 c,CONFIRMED,6.41490515,1.324E-05,-1.324E-05,2455002.641,0.00163,-0.00163,0.7365,0.0166,-0.5292,3.3187,0.051,-0.051,,,,121.8,2.8,-2.8,0.010907,1.9E-05,-0.00083,0.49635,0.87561,-0.07301,1.24,0.23,-0.13,0.0657,,,1042,,,278.29,138.49,-75.23,10.26,4.5,-4.5,40.118763,49.3,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.21100719057,0.115299537162,-0.115299537162,0.0667563879639,0.00111765691075,-0.00111765691075,254.084130426,46.0232541636,-46.0232541636,1017.43790013,46.3013901376,-46.3013901376,0,0
214,K00284,6021275,K00284.03,Kepler-132 b,CONFIRMED,6.17828255,3.88E-05,-3.88E-05,2455001.849,0.00516,-0.00516,0.5303,0.3907,-0.3275,3.18,0.19,-0.19,,,,93.6,7.2,-7.2,0.009122,0.000217,-0.000626,1.0301,0.88896,-0.10198,1.04,0.19,-0.11,0.0641,,,1055,,,292.35,145.49,-79.03,12.76,5.5,-5.5,35.59532,14.3,4,,5921,114,-117,4.363,0.105,-0.138,-0.26,0.16,-0.14,1.045,0.186,-0.116,0.919,0.076,-0.061,,,,stellar_q1_q16,11.818,10.797,10.516,10.424,False,5909.6,60,-60,4.414,0.1,-0.1,-0.201,0.04,-0.04,3.5,1,-1,5908,66,-65,4.407,0.07,-0.08,-0.193,0.043,-0.043,1.017,0.0991096140644,-0.0767444825378,0.964,0.034824106593,-0.0339958585713,5.6234132519,2.04134620805,-2.59478585878,9.75,0.134498530116,-0.268754153893,3.72,0.31,-0.33,1.01191778208,0.0998884923465,-0.0998884923465,0.0651178700906,0.00107924806472,-0.00107924806472,266.539849122,48.6459448377,-48.6459448377,1029.68423377,46.7977020109,-46.7977020109,0,0
219,K00289,10386922,K00289.02,Kepler-511 b,CONFIRMED,296.637865,0.0004472,-0.0004472,2455236.673,0.000944,-0.000944,0.1926,0.0472,-0.1925,16.2231,0.0546,-0.0546,,,,2810,11.5,-11.5,0.048438,0.000159,-0.000305,0.64141,0.038,-0.0394,7.18,3.82,-1.61,0.9045,,,322,,,2.53,4.15,-1.22,143.96,8.5,-8.5,141.89377,253.4,2,,5951,180,-213,4.222,0.181,-0.279,0.12,0.2,-0.28,1.357,0.722,-0.304,1.121,0.26,-0.164,,,,stellar_q1_q16,12.747,11.534,11.22,11.187,False,5836.9,60,-60,4.163,0.1,-0.1,-0.352,0.04,-0.04,1.9,1,-1,5835,65,-65,4.2,0.1,-0.1,-0.343,0.043,-0.044,1.25,0.191637678967,-0.152069063257,0.899,0.0521946395715,-0.0402402832992,10.0230523808,1.8136119148,-1.81377176682,10.001,0.0722293305861,-0.0866948987963,2.15,0.29,-0.29,6.60783293552,0.906117669104,-0.906117669104,0.840834327015,0.0142980199069,-0.0142980199069,2.29662806368,0.647811639598,-0.647811639598,313.715656142,22.0564489727,-22.0564489727,0,0
220,K00289,10386922,K00289.01,,CANDIDATE,26.62946276,4.866E-05,-4.866E-05,2455024.995,0.00146,-0.00146,0.0566,0.293,-0.0565,7.8308,0.0454,-0.0454,,,,475.4,5.5,-5.5,0.019858,0.000314,-0.000165,0.49423,0.01256,-0.08863,2.94,1.57,-0.66,0.1813,,,718,,,62.88,103.4,-30.15,26.461,0.672,-0.672,76.26729,111.5,2,,5951,180,-213,4.222,0.181,-0.279,0.12,0.2,-0.28,1.357,0.722,-0.304,1.121,0.26,-0.164,,,,stellar_q1_q16,12.747,11.534,11.22,11.187,False,5836.9,60,-60,4.163,0.1,-0.1,-0.352,0.04,-0.04,1.9,1,-1,5835,65,-65,4.2,0.1,-0.1,-0.343,0.043,-0.044,1.25,0.191637678967,-0.152069063257,0.899,0.0521946395715,-0.0402402832992,10.0230523808,1.8136119148,-1.81377176682,10.001,0.0722293305861,-0.0866948987963,2.15,0.29,-0.29,2.71386106036,0.373959339336,-0.373959339336,0.168504275414,0.00290693886656,-0.00290693886656,57.3161085616,16.1123430289,-16.1123430289,701.185134536,49.4639819026,-49.4639819026,0,0
221,K00291,10933561,K00291.01,Kepler-133 c,CONFIRMED,31.51780202,9.465E-05,-9.465E-05,2455018.153,0.00239,-0.00239,0.6479,0.0152,-0.4877,7.6777,0.0822,-0.0822,,,,351.1,6.1,-6.1,0.017998,0.002062,-0.001036,0.28483,0.26923,-0.20827,2.94,0.57,-0.59,0.1952,,,683,,,51.39,27.35,-20.78,24.6,11.6,-11.6,47.366913,60.9,2,,5588,109,-94,4.086,0.172,-0.107,0.12,0.14,-0.12,1.498,0.286,-0.302,0.998,0.102,-0.076,,,,stellar_q1_q16,12.848,11.68,11.399,11.32,False,5711.9,60,-60,4.151,0.1,-0.1,0.286,0.04,-0.04,4,1,-1,5717,59,-64,4.164,0.099,-0.1,0.274,0.041,-0.043,1.44,0.221877083089,-0.182289440177,1.103,0.0994768495681,-0.0601884008759,6.95024317589,1.6732116011,-1.83859638156,9.842,0.0936812901859,-0.133439162786,1.77,0.25,-0.24,2.81338683281,0.467496061065,-0.467496061065,0.201900371267,0.00486453256425,-0.00486453256425,48.5712148605,14.2442794155,-14.2442794155,672.757065656,49.210514595,-49.210514595,0,0
222,K00291,10933561,K00291.02,Kepler-133 b,CONFIRMED,8.13000457,2.44E-05,-2.44E-05,2454967.099,0.00251,-0.00251,0.5121,0.4165,-0.302,2.069,0.0755,-0.0755,,,,148.9,6.4,-6.4,0.011417,0.000133,-0.000704,5.14269,3.49288,-0.63719,1.87,0.35,-0.38,0.0791,,,1073,,,312.97,166.58,-126.56,26.19,8.9,-8.9,21.649893,26.8,2,,5588,109,-94,4.086,0.172,-0.107,0.12,0.14,-0.12,1.498,0.286,-0.302,0.998,0.102,-0.076,,,,stellar_q1_q16,12.848,11.68,11.399,11.32,False,5711.9,60,-60,4.151,0.1,-0.1,0.286,0.04,-0.04,4,1,-1,5717,59,-64,4.164,0.099,-0.1,0.274,0.041,-0.043,1.44,0.221877083089,-0.182289440177,1.103,0.0994768495681,-0.0601884008759,6.95024317589,1.6732116011,-1.83859638156,9.842,0.0936812901859,-0.133439162786,1.77,0.25,-0.24,1.79294896689,0.259644378572,-0.259644378572,0.0817769804794,0.00200171881704,-0.00200171881704,295.545461952,85.2915630637,-85.2915630637,1056.62188073,76.4184601371,-76.4184601371,0,0
225,K00295,11547513,K00295.01,Kepler-134 b,CONFIRMED,5.317435416,5.26E-06,-5.26E-06,2455004.876,0.000723,-0.000723,0.159,0.2626,-0.159,2.8875,0.0257,-0.0257,,,,284.2,3.6,-3.6,0.015421,0.000317,-0.000159,1.88413,0.11226,-0.50482,2.58,1.34,-0.7,0.0644,,,1306,,,687.55,1081.42,-375.01,14.122,0.841,-0.841,69.02685,89.1,2,,6068,167,-231,4.167,0.202,-0.292,0.22,0.16,-0.28,1.533,0.796,-0.416,1.263,0.235,-0.247,,,,stellar_q1_q16,12.324,11.26,10.984,10.951,False,5917.6,60,-60,4.491,0.1,-0.1,-0.167,0.04,-0.04,2,1,-1,5917,65,-66,4.453,0.053,-0.074,-0.159,0.042,-0.042,0.977,0.0842959761792,-0.0574265757294,0.987,0.0350808722811,-0.0350808722811,3.6307805477,2.286664889,-2.24776059547,9.56,0.212134262098,-0.419171554469,3.03,0.19,-0.24,1.64741636071,0.133464736983,-0.133464736983,0.0594023976822,0.000993245370086,-0.000993245370086,297.726166658,49.8658239639,-49.8658239639,1058.56560209,44.1765906726,-44.1765906726,0,0
226,K00295,11547513,K00295.02,Kepler-134 c,CONFIRMED,10.10575303,3.215E-05,-3.215E-05,2454968.509,0.00255,-0.00255,0.3244,0.0992,-0.3244,2.019,0.0861,-0.0861,,,,111.6,5.8,-5.8,0.009753,0.000325,-0.000348,9.05906,2.4557,-2.44115,1.63,0.85,-0.44,0.0988,,,1054,,,292.12,459.47,-159.33,36.57,9.9,-9.9,18.48072,25.9,2,,6068,167,-231,4.167,0.202,-0.292,0.22,0.16,-0.28,1.533,0.796,-0.416,1.263,0.235,-0.247,,,,stellar_q1_q16,12.324,11.26,10.984,10.951,False,5917.6,60,-60,4.491,0.1,-0.1,-0.167,0.04,-0.04,2,1,-1,5917,65,-66,4.453,0.053,-0.074,-0.159,0.042,-0.042,0.977,0.0842959761792,-0.0574265757294,0.987,0.0350808722811,-0.0350808722811,3.6307805477,2.286664889,-2.24776059547,9.56,0.212134262098,-0.419171554469,3.03,0.19,-0.24,1.04037384506,0.0909441194325,-0.0909441194325,0.0911210588601,0.00150589026108,-0.00150589026108,126.487339176,21.6227135872,-21.6227135872,854.624404505,36.2789427345,-36.2789427345,0,0
230,K00301,3642289,K00301.01,Kepler-135 b,CONFIRMED,6.002535939,9.299E-06,-9.299E-06,2455004.716,0.00125,-0.00125,0.1062,0.3042,-0.1062,3.9088,0.0369,-0.0369,,,,200.8,3.1,-3.1,0.013043,0.000227,-0.000196,0.87006,0.01624,-0.28448,1.72,1.27,-0.22,0.0686,,,1183,,,462.88,1061.12,-160.39,11.834,0.221,-0.221,57.99112,71.2,2,,6388,141,-225,4.349,0.076,-0.394,0.02,0.2,-0.32,1.209,0.891,-0.159,1.187,0.297,-0.17,,,,stellar_q1_q16,12.73,11.722,11.508,11.456,False,6014.4,60,-60,4.127,0.1,-0.1,-0.068,0.04,-0.04,5.5,1,-1,6018,67,-70,4.15,0.12,-0.11,-0.058,0.048,-0.046,1.47,0.241794044592,-0.231871429892,1.119,0.0649758755232,-0.0640379918486,5.19995996534,0.918113509609,-1.06913968573,9.716,0.0706146883357,-0.0999636995453,1.58,0.29,-0.22,2.09581353844,0.338091981394,-0.338091981394,0.0671439301866,0.0012964370563,-0.0012964370563,563.912765456,184.759613366,-184.759613366,1241.84246807,102.188909207,-102.188909207,0,0
231,K00301,3642289,K00301.02,Kepler-135 c,CONFIRMED,11.4485946,8.059E-05,-8.059E-05,2454974.391,0.0056,-0.0056,0.2881,0.1518,-0.2879,4.911,0.143,-0.143,,,,76,3.7,-3.7,0.008071,0.000279,-0.00024,0.73661,0.13394,-0.21272,1.07,0.78,-0.14,0.1054,,,954,,,196.08,449.5,-67.94,17.22,3.1,-3.1,17.595776,20.2,2,,6388,141,-225,4.349,0.076,-0.394,0.02,0.2,-0.32,1.209,0.891,-0.159,1.187,0.297,-0.17,,,,stellar_q1_q16,12.73,11.722,11.508,11.456,False,6014.4,60,-60,4.127,0.1,-0.1,-0.068,0.04,-0.04,5.5,1,-1,6018,67,-70,4.15,0.12,-0.11,-0.058,0.048,-0.046,1.47,0.241794044592,-0.231871429892,1.119,0.0649758755232,-0.0640379918486,5.19995996534,0.918113509609,-1.06913968573,9.716,0.0706146883357,-0.0999636995453,1.58,0.29,-0.22,1.29357742901,0.215497802429,-0.215497802429,0.103273733837,0.00198006393568,-0.00198006393568,237.903845283,79.5165195261,-79.5165195261,1000.8382418,83.8246449727,-83.8246449727,0,0
237,K00307,6289257,K00307.01,Kepler-520 b,CONFIRMED,19.67416124,5.245E-05,-5.245E-05,2455009.27,0.0019,-0.0019,0.6217,0.0539,-0.4787,3.5985,0.065,-0.065,,,,211.3,5.2,-5.2,0.013934,0.002231,-0.000592,1.83122,1.69326,-0.41214,1.57,0.17,-0.09,0.1487,,,709,,,59.77,17.78,-10.57,33.5,15.5,-15.5,32.864925,40.9,2,,6108,83,-122,4.466,0.023,-0.098,0.07,0.05,-0.21,1.03,0.112,-0.057,1.132,0.05,-0.109,,,,stellar_q1_q16,12.797,11.806,11.552,11.488,False,6009.4,60,-60,4.451,0.1,-0.1,-0.087,0.04,-0.04,5.4,1,-1,6005,64,-63,4.412,0.056,-0.073,-0.081,0.042,-0.044,1.054,0.0943841427359,-0.0664331724367,1.046,0.0373984812526,-0.0365738485806,3.38844156139,1.77285501976,-1.87057084633,9.53,0.182758815446,-0.348765217984,2.17,0.15,-0.18,1.60088483944,0.207471671568,-0.207471671568,0.144818336751,0.00241556739268,-0.00241556739268,61.7170463059,10.3707919319,-10.3707919319,714.273946601,29.888783384,-29.888783384,0,0
