tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
354173595,"5974.01","TOI-5974.01","5974","354173595.01",1,"PC",10.8221000,0.007,-0.007,1,0,"23h19m03.83s",349.7659510,,,,"+07d54m56.16s",7.9156010,,,,133.2400000,0.110,-0.110,1,0,-126.3970000,0.114,-0.114,1,0,2459447.9041880,0.000773,-0.000773,1,0,1.7266943,0.0000071,-0.0000071,1,0,0.9051433,0.4169636,-0.4169636,1,0,1037.7815799,104.9528400,-104.9528400,1,0,1.2127014,1.5847855,-1.5847855,1,0,45.5940395,,,,,662.7454689,,,,,25.6553000,0.0382000,-0.0382000,1,0,3487.0000000,157.0000000,-157.0000000,1,0,4.8530600,0.0014422,-0.0014422,1,0,0.3716840,0.0111082,-0.0111082,1,0,,"2022-11-16 01:06:45","2024-11-18 16:02:01","2026-02-20 11:39:24"
376847633,"5975.01","TOI-5975.01","5975","376847633.01",1,"PC",10.6338000,0.006,-0.006,1,0,"18h21m21.43s",275.3393080,,,,"+69d22m14.55s",69.3707070,,,,-12.3620000,0.036,-0.036,1,0,-7.9900000,0.037,-0.037,1,0,2459408.6275170,0.003569,-0.003569,1,0,373.0381637,0.0010284,-0.0010284,1,0,15.3281375,0.3333881,-0.3333881,1,0,2858.6223790,101.7979800,-101.7979800,1,0,8.4472776,0.4734194,-0.4734194,1,0,26.2251959,,,,,577.1642659,,,,,349.7870000,2.1510000,-2.1510000,1,0,6508.0000000,123.1960000,-123.1960000,1,0,4.1865200,0.0894303,-0.0894303,1,0,1.5435200,0.0664975,-0.0664975,1,0,,"2022-11-16 01:09:21","2025-07-22 12:04:25","2026-02-20 11:39:24"
348054109,"5976.01","TOI-5976.01","5976","348054109.01",1,"FP",12.0575000,0.007,-0.007,1,0,"18h46m42.46s",281.6769030,,,,"+21d49m41.96s",21.8283210,,,,97.4300000,2.000,-2.000,1,0,-49.4700000,2.000,-2.000,1,0,2459010.5121860,0.000694,-0.000694,1,0,0.4378024,0.0000074,-0.0000074,1,0,1.5315811,0.2048329,-0.2048329,1,0,1462.5517623,130.9410200,-130.9410200,1,0,1.4551234,0.3340848,-0.3340848,1,0,211.8109673,,,,,972.9866029,,,,,,,,1,0,3256.0000000,157.0000000,-157.0000000,1,0,4.8587400,0.0023924,-0.0023924,1,0,0.3657170,0.0118964,-0.0118964,1,0,,"2022-12-01 22:59:54","2023-02-25 12:03:16","2026-02-20 11:39:24"
12938488,"5977.01","TOI-5977.01","5977","12938488.01",1,"APC",14.6343000,0.008,-0.008,1,0,"19h54m10.22s",298.5425740,,,,"+26d52m44.17s",26.8789360,,,,5.1290000,0.105,-0.105,1,0,-8.5740000,0.099,-0.099,1,0,2459419.9892700,0.000578,-0.000578,1,0,0.4317124,0.0000074,-0.0000074,1,0,0.8674164,0.1243517,-0.1243517,1,0,19454.2065361,1327.4862000,-1327.4862000,1,0,8.4942819,0.9163717,-0.9163717,1,0,365.8471618,,,,,1115.4360389,,,,,236.3850000,4.1610000,-4.1610000,1,0,3180.0000000,157.0000000,-157.0000000,1,0,4.6604100,0.0118629,-0.0118629,1,0,0.5891400,0.0187465,-0.0187465,1,0,,"2022-12-01 22:59:54","2025-01-15 12:03:15","2026-02-20 11:39:24"
266023807,"5978.01","TOI-5978.01","5978","266023807.01",1,"PC",9.6405700,0.006,-0.006,1,0,"20h57m38.27s",314.4094420,,,,"+22d11m33.53s",22.1926470,,,,-70.4180000,0.072,-0.072,1,0,16.9600000,0.060,-0.060,1,0,2458711.8854110,0.001505,-0.001505,1,0,0.7394818,0.0000121,-0.0000121,1,0,1.2473720,0.2609702,-0.2609702,1,0,153.5319003,22.7474520,-22.7474520,1,0,1.3097748,1.0556887,-1.0556887,1,0,3360.8723448,,,,,1941.9263461,,,,,110.8280000,0.5145000,-0.5145000,1,0,5632.0000000,131.3370000,-131.3370000,1,0,4.4573400,0.0809948,-0.0809948,1,0,0.9770790,0.0508040,-0.0508040,1,0,,"2022-12-01 22:59:54","2023-09-05 12:02:51","2026-02-20 11:39:24"
137151335,"5979.01","TOI-5979.01","5979","137151335.01",1,"KP",9.4087000,0.006,-0.006,1,0,"19h25m40.35s",291.4181270,,,,"+38d40m20.32s",38.6723120,,,,-28.7260000,0.041,-0.041,1,0,-5.5880000,0.045,-0.045,1,0,2460332.7772220,0.005584,-0.005584,1,0,4.7267257,0.0000312,-0.0000312,1,0,3.0140000,0.5220000,-0.5220000,1,0,283.0000000,20.3096000,-20.3096000,1,0,1.4595200,0.1083130,-0.1083130,1,0,333.0880000,,,,,1190.0000000,,,,,95.9115000,0.2211500,-0.2211500,1,0,5655.0000000,141.2640000,-141.2640000,1,0,4.5081500,0.0855087,-0.0855087,1,0,0.9200000,0.0500000,-0.0500000,1,0,,"2022-12-01 22:59:55","2024-03-29 10:08:02","2026-02-20 11:39:24"
81429971,"598.01","TOI-598.01","598","81429971.01",1,"FP",10.1356000,0.008,-0.008,1,0,"08h12m42.77s",123.1782160,,,,"-42d56m06.04s",-42.9350100,,,,1.0840000,0.047,-0.047,1,0,-0.7400000,0.054,-0.054,1,0,2459986.0200720,0.002745,-0.002745,1,0,3.0432421,0.0000096,-0.0000096,1,0,3.1920000,0.4990000,-0.4990000,1,0,1622.0000000,58.6932000,-58.6932000,1,0,11.9045000,0.6424880,-0.6424880,1,0,3620.1800000,,,,,2160.0000000,,,,,869.5550000,23.0415000,-23.0415000,1,0,8000.0000000,174.4000000,-174.4000000,1,0,,,,1,0,3.5900000,0.1600000,-0.1600000,1,0,,"2019-04-13 05:20:07","2024-09-09 10:08:01","2026-02-20 11:39:24"
164652245,"5980.01","TOI-5980.01","5980","164652245.01",1,"KP",9.0638000,0.006,-0.006,1,0,"18h56m14.22s",284.0592500,,,,"+44d31m06.14s",44.5183730,,,,-60.5210000,0.053,-0.053,1,0,48.6940000,0.050,-0.050,1,0,2458708.9325590,0.004529,-0.004529,1,0,79.5839995,0.0004454,-0.0004454,1,0,4.3996752,0.4997400,-0.4997400,1,0,585.7148869,49.4771920,-49.4771920,1,0,1.9748837,0.7087615,-0.7087615,1,0,3.7628265,,,,,355.2207257,,,,,63.9207000,0.1193500,-0.1193500,1,0,5391.0000000,104.0830000,-104.0830000,1,0,4.6144400,0.0764828,-0.0764828,1,0,0.7913700,0.0363166,-0.0363166,1,0,,"2022-12-01 22:59:55","2022-12-10 12:03:03","2026-02-20 11:39:24"
120045750,"5981.01","TOI-5981.01","5981","120045750.01",1,"PC",11.8086000,0.007,-0.007,1,0,"18h55m52.26s",283.9677670,,,,"+39d03m44.06s",39.0622380,,,,-67.6920000,0.038,-0.038,1,0,123.4230000,0.041,-0.041,1,0,2459423.5171720,0.002639,-0.002639,1,0,7.0142458,0.0000812,-0.0000812,1,0,2.6555328,0.4522010,-0.4522010,1,0,1867.3179922,142.0584600,-142.0584600,1,0,2.3954787,0.7546409,-0.7546409,1,0,14.7225544,,,,,499.5920759,,,,,70.6891000,0.1105000,-0.1105000,1,0,3721.0000000,157.0000000,-157.0000000,1,0,4.7030000,0.0091869,-0.0091869,1,0,0.5395250,0.0158695,-0.0158695,1,0,,"2022-12-01 22:59:55","2024-05-20 12:03:19","2026-02-20 11:39:24"
299087490,"5982.01","TOI-5982.01","5982","299087490.01",1,"KP",13.2147000,0.007,-0.007,1,0,"19h15m36.55s",288.9022830,,,,"+49d22m13.47s",49.3704080,,,,3.7140000,0.028,-0.028,1,0,-18.0800000,0.034,-0.034,1,0,2459409.9122650,0.002204,-0.002204,1,0,38.4787613,0.0032336,-0.0032336,1,0,5.1869737,0.2324348,-0.2324348,1,0,23972.8957136,947.6020500,-947.6020500,1,0,12.5609376,0.5219885,-0.5219885,1,0,0.4962968,,,,,214.0696563,,,,,442.8710000,2.9990000,-2.9990000,1,0,5439.4900000,142.2000000,-142.2000000,1,0,4.5987700,,,1,0,0.8100430,,,1,0,,"2022-12-01 23:00:53","2022-12-10 12:03:03","2026-02-20 11:39:24"
356871098,"5983.01","TOI-5983.01","5983","356871098.01",1,"PC",12.7949000,0.007,-0.007,1,0,"18h24m12.8s",276.0533140,,,,"+66d56m08.01s",66.9355590,,,,65.5980000,0.072,-0.072,1,0,-34.2340000,0.072,-0.072,1,0,2458683.8199040,0.000833,-0.000833,1,0,1.0271879,0.0000075,-0.0000075,1,0,0.9889992,0.1520886,-0.1520886,1,0,863.0912024,83.7109100,-83.7109100,1,0,1.3755240,0.1687841,-0.1687841,1,0,90.6681431,,,,,787.0157613,,,,,66.0022000,0.1795000,-0.1795000,1,0,3406.0000000,157.0000000,-157.0000000,1,0,4.8268200,0.0033810,-0.0033810,1,0,0.3998220,0.0119185,-0.0119185,1,0,,"2022-12-01 23:00:53","2024-03-26 12:03:01","2026-02-20 11:39:24"
120692092,"5984.01","TOI-5984.01","5984","120692092.01",1,"KP",14.0672000,0.007,-0.007,1,0,"19h03m43.38s",285.9307360,,,,"+39d05m53.23s",39.0981200,,,,5.0450000,0.032,-0.032,1,0,-3.1500000,0.035,-0.035,1,0,2459392.1510660,0.002978,-0.002978,1,0,3.4130781,0.0000483,-0.0000483,1,0,2.5787928,0.6094580,-0.6094580,1,0,4017.8298399,506.3596200,-506.3596200,1,0,5.5008027,2.2570944,-2.2570944,1,0,304.4148279,,,,,1065.3350121,,,,,658.9240000,8.7845000,-8.7845000,1,0,5410.0000000,122.0000000,-122.0000000,1,0,4.5361700,,,1,0,0.8659850,,,1,0,,"2022-12-01 23:00:54","2022-12-10 12:03:03","2026-02-20 11:39:24"
272782368,"5985.01","TOI-5985.01","5985","272782368.01",1,"PC",10.6894000,0.006,-0.006,1,0,"15h52m36.85s",238.1535540,,,,"+66d52m23.87s",66.8732960,,,,-2.3320000,0.040,-0.040,1,0,-4.5250000,0.037,-0.037,1,0,2458684.1233570,0.002411,-0.002411,1,0,2.4157665,0.0000171,-0.0000171,1,0,2.1700812,0.2535751,-0.2535751,1,0,242.4992335,30.2741850,-30.2741850,1,0,1.5356382,0.1751461,-0.1751461,1,0,278.2134769,,,,,1041.6319451,,,,,106.0500000,0.2385000,-0.2385000,1,0,4837.0000000,121.0160000,-121.0160000,1,0,4.5548100,0.0929025,-0.0929025,1,0,0.7745750,0.0509925,-0.0509925,1,0,,"2022-12-01 23:00:54","2023-12-18 12:03:00","2026-02-20 11:39:24"
158657354,"5986.01","TOI-5986.01","5986","158657354.01",1,"KP",11.7942000,0.006,-0.006,1,0,"19h12m36.95s",288.1539730,,,,"+44d04m07.73s",44.0688150,,,,-4.0870000,0.040,-0.040,1,0,-2.5870000,0.042,-0.042,1,0,2459406.4929870,0.007584,-0.007584,1,0,38.5835889,0.0011335,-0.0011335,1,0,11.0403765,0.7189328,-0.7189328,1,0,1501.2063653,172.3411600,-172.3411600,1,0,6.8872276,1.0315099,-1.0315099,1,0,76.5626552,,,,,754.4387662,,,,,639.2390000,10.2550000,-10.2550000,1,0,6373.7200000,114.7740000,-114.7740000,1,0,4.0596200,0.0844427,-0.0844427,1,0,1.7423100,0.0744850,-0.0744850,1,0,,"2022-12-01 23:00:54","2022-12-10 12:03:03","2026-02-20 11:39:24"
284900292,"5987.01","TOI-5987.01","5987","284900292.01",1,"PC",12.3932000,0.007,-0.007,1,0,"17h23m55.07s",260.9794520,,,,"+57d28m09.51s",57.4693090,,,,32.2960000,0.026,-0.026,1,0,11.1560000,0.026,-0.026,1,0,2458769.9817970,0.004790,-0.004790,1,0,48.7130843,0.0004898,-0.0004898,1,0,4.8155571,0.6864698,-0.6864698,1,0,1609.7433089,161.6875200,-161.6875200,1,0,2.4883067,1.0240345,-1.0240345,1,0,1.7149724,,,,,291.8663524,,,,,122.8960000,0.1810000,-0.1810000,1,0,3943.0000000,157.0000000,-157.0000000,1,0,4.6329000,0.0111492,-0.0111492,1,0,0.6217980,0.0183600,-0.0183600,1,0,,"2022-12-01 23:00:55","2024-03-24 12:03:11","2026-02-20 11:39:24"
66726479,"6224.01","TOI-6224.01","6224","66726479.01",1,"PC",13.2049000,0.006,-0.006,1,0,"22h47m27.97s",341.8665590,,,,"+52d23m42.48s",52.3951330,,,,13.6650000,0.032,-0.032,1,0,10.1570000,0.039,-0.039,1,0,2459881.6127670,0.000975,-0.000975,1,0,1.5554236,0.0000021,-0.0000021,1,0,1.9160000,0.1140000,-0.1140000,1,0,18149.0000000,644.2520000,-644.2520000,1,0,13.1166000,,,1,0,711.0890000,,,,,1438.0000000,,,,,498.0440000,5.4560000,-5.4560000,1,0,5318.0000000,122.0000000,-122.0000000,1,0,4.3900000,,,1,0,1.0100000,,,1,0,,"2023-04-03 20:51:27","2025-10-25 12:03:57","2026-02-20 11:39:24"
352147273,"6225.01","TOI-6225.01","6225","352147273.01",1,"PC",13.1040000,0.007,-0.007,1,0,"00h01m56.41s",0.4850390,,,,"+35d59m51.99s",35.9977740,,,,39.6070000,0.063,-0.063,1,0,-59.8350000,0.043,-0.043,1,0,2459867.4156630,0.003088,-0.003088,1,0,8.5559650,0.0000289,-0.0000289,1,0,1.8650000,0.3020000,-0.3020000,1,0,12373.0000000,879.7770000,-879.7770000,1,0,5.0934200,0.2567580,-0.2567580,1,0,4.0088500,,,,,394.0000000,,,,,83.7373000,0.3534000,-0.3534000,1,0,3376.0000000,157.0000000,-157.0000000,1,0,4.7900000,0.0100000,-0.0100000,1,0,0.4400000,0.0100000,-0.0100000,1,0,,"2023-04-03 20:51:28","2024-08-22 10:08:01","2026-02-20 11:39:24"
176789447,"6226.01","TOI-6226.01","6226","176789447.01",1,"PC",13.0145000,0.007,-0.007,1,0,"23h37m21.78s",354.3407370,,,,"+47d17m19.21s",47.2886690,,,,0.4170000,0.044,-0.044,1,0,-4.4290000,0.036,-0.036,1,0,2459880.9719070,0.002125,-0.002125,1,0,3.8857292,0.0000353,-0.0000353,1,0,1.9280000,0.3780000,-0.3780000,1,0,6215.0000000,528.8240000,-528.8240000,1,0,13.8034000,,,1,0,248.7740000,,,,,1106.0000000,,,,,1027.4400000,31.8490000,-31.8490000,1,0,6084.0000000,122.0000000,-122.0000000,1,0,3.9900000,,,1,0,1.7900000,,,1,0,,"2023-04-03 20:51:28","2024-08-22 10:08:01","2026-02-20 11:39:24"
53874375,"6227.01","TOI-6227.01","6227","53874375.01",1,"PC",14.3279000,0.007,-0.007,1,0,"00h58m07.64s",14.5318350,,,,"+29d59m08.04s",29.9855660,,,,-13.3850000,0.087,-0.087,1,0,12.6830000,0.073,-0.073,1,0,2459879.2485030,0.002509,-0.002509,1,0,3.0922512,0.0004608,-0.0004608,1,0,1.9360000,0.4680000,-0.4680000,1,0,44139.0000000,17012.4000000,-17012.4000000,1,0,15.7310000,3.0324100,-3.0324100,1,0,64.8463000,,,,,790.0000000,,,,,313.9960000,5.6735000,-5.6735000,1,0,3661.0000000,157.0000000,-157.0000000,1,0,4.5900000,0.0100000,-0.0100000,1,0,0.6800000,0.0200000,-0.0200000,1,0,,"2023-04-03 20:51:28","2024-08-22 10:08:01","2026-02-20 11:39:24"
66788350,"6228.01","TOI-6228.01","6228","66788350.01",1,"PC",11.6181000,0.009,-0.009,1,0,"22h48m09.72s",342.0404870,,,,"+48d32m54.59s",48.5484980,,,,1.4630000,0.054,-0.054,1,0,-1.4500000,0.049,-0.049,1,0,2459880.8561970,0.000844,-0.000844,1,0,3.3338016,0.0000034,-0.0000034,1,0,2.9020000,0.3580000,-0.3580000,1,0,5100.0000000,97.3139000,-97.3139000,1,0,15.1293000,0.6208120,-0.6208120,1,0,2284.7400000,,,,,1926.0000000,,,,,960.8740000,29.1910000,-29.1910000,1,0,7894.0000000,130.3000000,-130.3000000,1,0,4.0400000,0.0800000,-0.0800000,1,0,2.1700000,0.0900000,-0.0900000,1,0,,"2023-04-03 20:51:28","2024-08-22 10:08:01","2026-02-20 11:39:24"
437736517,"6229.01","TOI-6229.01","6229","437736517.01",1,"PC",12.9192000,0.007,-0.007,1,0,"00h09m40.1s",2.4170890,,,,"+28d14m37.24s",28.2436770,,,,19.3200000,0.040,-0.040,1,0,-2.8730000,0.056,-0.056,1,0,2459875.7889060,0.001105,-0.001105,1,0,4.6071277,0.0000115,-0.0000115,1,0,2.2660000,0.2120000,-0.2120000,1,0,17579.0000000,858.5280000,-858.5280000,1,0,10.6145000,0.7642100,-0.7642100,1,0,87.2497000,,,,,851.0000000,,,,,314.8240000,3.5105000,-3.5105000,1,0,4928.0000000,125.0000000,-125.0000000,1,0,4.5200000,0.0900000,-0.0900000,1,0,0.8200000,0.0500000,-0.0500000,1,0,,"2023-04-03 20:51:28","2024-08-22 10:08:01","2026-02-20 11:39:24"
101395259,"623.01","TOI-623.01","623","101395259.01",1,"FP",10.1913000,0.008,-0.008,1,0,"09h54m52.87s",148.7202930,,,,"-23d19m55.62s",-23.3321180,,,,-20.1190000,0.097,-0.097,1,0,7.5420000,0.104,-0.104,1,0,2458523.9433740,0.000418,-0.000418,1,0,7.5746750,0.0000044,-0.0000044,1,0,3.0847866,0.0376655,-0.0376655,1,0,6208.0649305,75.5600740,-75.5600740,1,0,13.4069567,0.6467533,-0.6467533,1,0,516.8517446,,,,,1216.0774804,,,,,275.3770000,7.6635000,-7.6635000,1,0,6422.0000000,197.0000000,-197.0000000,1,0,4.2060800,0.5941820,-0.5941820,1,0,1.4885499,0.0707236,-0.0707236,1,0,,"2019-04-10 17:25:16","2024-09-09 10:08:01","2026-02-20 11:39:24"
252610172,"6230.01","TOI-6230.01","6230","252610172.01",1,"PC",12.6848000,0.009,-0.009,1,0,"23h03m46.43s",345.9434720,,,,"+49d21m59.01s",49.3663930,,,,1.2720000,0.027,-0.027,1,0,-6.1740000,0.026,-0.026,1,0,2459880.1872070,0.002475,-0.002475,1,0,4.3518774,0.0000134,-0.0000134,1,0,3.2840000,0.3060000,-0.3060000,1,0,6682.0000000,258.4910000,-258.4910000,1,0,12.0164000,0.6194620,-0.6194620,1,0,673.0680000,,,,,1419.0000000,,,,,891.1590000,13.5600000,-13.5600000,1,0,6496.3000000,103.2000000,-103.2000000,1,0,4.1500000,0.0800000,-0.0800000,1,0,1.6100000,0.0700000,-0.0700000,1,0,,"2023-04-03 20:51:28","2024-08-22 10:08:01","2026-02-20 11:39:24"
406783172,"6231.01","TOI-6231.01","6231","406783172.01",1,"PC",12.7350000,0.006,-0.006,1,0,"21h41m25.18s",325.3549290,,,,"+61d26m30.9s",61.4419160,,,,-24.0970000,0.038,-0.038,1,0,-16.9590000,0.041,-0.041,1,0,2459836.4510050,0.004452,-0.004452,1,0,24.8366994,0.0001507,-0.0001507,1,0,4.7930000,0.6180000,-0.6180000,1,0,10898.0000000,525.0900000,-525.0900000,1,0,8.5715400,0.5578940,-0.5578940,1,0,40.0666000,,,,,700.0000000,,,,,391.5940000,2.9705000,-2.9705000,1,0,6334.0000000,395.9000000,-395.9000000,1,0,4.6300000,0.1200000,-0.1200000,1,0,0.8900000,0.0500000,-0.0500000,1,0,,"2023-04-03 20:51:29","2025-09-03 12:05:55","2026-02-20 11:39:24"
202087931,"6232.01","TOI-6232.01","6232","202087931.01",1,"PC",13.0754000,0.009,-0.009,1,0,"00h16m15.88s",4.0661460,,,,"+49d11m10.98s",49.1863840,,,,-1.0310000,0.058,-0.058,1,0,-11.3820000,0.042,-0.042,1,0,2459870.6416360,0.001922,-0.001922,1,0,9.8538051,0.0000255,-0.0000255,1,0,4.0480000,0.2580000,-0.2580000,1,0,14768.0000000,562.4780000,-562.4780000,1,0,13.3007000,,,1,0,102.9290000,,,,,887.0000000,,,,,581.0950000,15.6560000,-15.6560000,1,0,5634.0000000,122.0000000,-122.0000000,1,0,4.3500000,,,1,0,1.1100000,,,1,0,,"2023-04-03 20:51:29","2024-08-22 10:08:01","2026-02-20 11:39:24"
431660224,"6233.01","TOI-6233.01","6233","431660224.01",1,"PC",11.1585000,0.006,-0.006,1,0,"23h53m57.51s",358.4896220,,,,"+52d32m00.69s",52.5335240,,,,13.9990000,0.044,-0.044,1,0,-3.5150000,0.035,-0.035,1,0,2459876.4998660,0.000729,-0.000729,1,0,3.7069545,0.0000057,-0.0000057,1,0,2.3800000,0.1590000,-0.1590000,1,0,7766.0000000,187.5970000,-187.5970000,1,0,12.7103000,0.6105100,-0.6105100,1,0,517.4560000,,,,,1328.0000000,,,,,377.0690000,4.1100000,-4.1100000,1,0,6643.0000000,270.3000000,-270.3000000,1,0,4.2300000,0.1000000,-0.1000000,1,0,1.4900000,0.0700000,-0.0700000,1,0,,"2023-04-03 20:51:29","2025-09-19 12:04:41","2026-02-20 11:39:24"
202282233,"6234.01","TOI-6234.01","6234","202282233.01",1,"PC",12.8741000,0.007,-0.007,1,0,"00h20m16.6s",5.0691680,,,,"+49d27m57.37s",49.4659360,,,,-11.2780000,0.040,-0.040,1,0,1.0150000,0.025,-0.025,1,0,2459869.4107110,0.003886,-0.003886,1,0,6.6283182,0.0000794,-0.0000794,1,0,4.3440000,0.5260000,-0.5260000,1,0,5378.0000000,343.7660000,-343.7660000,1,0,9.6591600,0.6541090,-0.6541090,1,0,273.7740000,,,,,1133.0000000,,,,,631.9460000,12.1075000,-12.1075000,1,0,5528.0000000,123.6000000,-123.6000000,1,0,4.1600000,0.0800000,-0.0800000,1,0,1.3500000,0.0700000,-0.0700000,1,0,,"2023-04-03 20:51:29","2024-08-22 10:08:01","2026-02-20 11:39:24"
150902766,"6235.01","TOI-6235.01","6235","150902766.01",1,"APC",12.8967000,0.007,-0.007,1,0,"00h16m52.59s",4.2191340,,,,"+20d25m58.03s",20.4327850,,,,17.8280000,0.046,-0.046,1,0,-142.6080000,0.048,-0.048,1,0,2459872.3683430,0.001318,-0.001318,1,0,7.8209807,0.0009544,-0.0009544,1,0,1.1830000,0.4030000,-0.4030000,1,0,15145.0000000,21576.0000000,-21576.0000000,1,0,14.2139000,4.7349600,-4.7349600,1,0,43.9112000,,,,,717.0000000,,,,,374.9570000,4.0135000,-4.0135000,1,0,5917.0000000,125.6000000,-125.6000000,1,0,4.7600000,0.0800000,-0.0800000,1,0,0.7100000,0.0400000,-0.0400000,1,0,,"2023-04-03 20:51:29","2024-08-22 10:08:01","2026-02-20 11:39:24"
405532603,"6236.01","TOI-6236.01","6236","405532603.01",1,"APC",11.4715000,0.008,-0.008,1,0,"23h56m45.27s",359.1886110,,,,"+28d36m36.27s",28.6100760,,,,28.7720000,0.054,-0.054,1,0,-3.3230000,0.036,-0.036,1,0,2459882.0312520,0.001074,-0.001074,1,0,3.3045926,0.0002333,-0.0002333,1,0,1.3220000,0.1360000,-0.1360000,1,0,8637.0000000,405.7300000,-405.7300000,1,0,12.7666000,0.6898000,-0.6898000,1,0,145.5080000,,,,,967.0000000,,,,,403.6100000,7.4950000,-7.4950000,1,0,6102.0000000,117.9000000,-117.9000000,1,0,4.2200000,0.0800000,-0.0800000,1,0,1.3800000,0.0600000,-0.0600000,1,0,,"2023-04-03 20:51:29","2024-08-22 10:08:01","2026-02-20 11:39:24"
430431091,"6237.01","TOI-6237.01","6237","430431091.01",1,"PC",13.2587000,0.008,-0.008,1,0,"22h10m42.23s",332.6759650,,,,"+48d39m09.95s",48.6527650,,,,0.0980000,0.025,-0.025,1,0,0.1260000,0.025,-0.025,1,0,2459878.0640730,0.002826,-0.002826,1,0,4.1533998,0.0000367,-0.0000367,1,0,3.8570000,0.3330000,-0.3330000,1,0,6043.0000000,344.1770000,-344.1770000,1,0,15.5058000,,,1,0,1266.4900000,,,,,1661.0000000,,,,,1556.0400000,37.8550000,-37.8550000,1,0,6866.0000000,122.0000000,-122.0000000,1,0,3.9600000,,,1,0,2.1100000,,,1,0,,"2023-04-03 20:51:30","2024-08-22 10:08:01","2026-02-20 11:39:24"
125489084,"6238.01","TOI-6238.01","6238","125489084.01",1,"PC",13.3351000,0.007,-0.007,1,0,"23h40m00.68s",355.0028210,,,,"+40d40m57.66s",40.6826840,,,,-10.2390000,0.036,-0.036,1,0,-0.4480000,0.026,-0.026,1,0,2459879.1722440,0.003446,-0.003446,1,0,5.7419523,0.0000700,-0.0000700,1,0,2.0800000,0.5490000,-0.5490000,1,0,7850.0000000,776.9800000,-776.9800000,1,0,9.8150500,,,1,0,82.5797000,,,,,839.0000000,,,,,676.1280000,12.4190000,-12.4190000,1,0,5396.0000000,122.0000000,-122.0000000,1,0,4.2100000,,,1,0,1.2600000,,,1,0,,"2023-04-03 20:51:30","2024-08-22 10:08:01","2026-02-20 11:39:24"
319294834,"6239.01","TOI-6239.01","6239","319294834.01",1,"PC",12.4830000,0.016,-0.016,1,0,"23h21m44.26s",350.4344210,,,,"+54d06m43.76s",54.1121560,,,,19.4890000,0.034,-0.034,1,0,3.9040000,0.028,-0.028,1,0,2459872.1897390,0.002966,-0.002966,1,0,6.0749198,0.0000228,-0.0000228,1,0,2.7280000,0.4180000,-0.4180000,1,0,6328.0000000,276.4590000,-276.4590000,1,0,10.0564000,0.6249610,-0.6249610,1,0,146.1060000,,,,,968.0000000,,,,,563.8640000,7.5230000,-7.5230000,1,0,5643.0000000,155.0000000,-155.0000000,1,0,4.1300000,0.0800000,-0.0800000,1,0,1.4300000,0.0700000,-0.0700000,1,0,,"2023-04-03 20:51:30","2025-11-16 12:03:17","2026-02-20 11:39:24"
399870368,"624.01","TOI-624.01","624","399870368.01",1,"CP",9.3371000,0.010,-0.010,1,0,"04h58m12.56s",74.5523330,,,,"+09d59m52.72s",9.9979790,,,,-2.6570000,0.096,-0.096,1,0,-4.9960000,0.065,-0.065,1,0,2459197.0075440,0.000253,-0.000253,1,0,2.7443216,0.0000017,-0.0000017,1,0,3.4200000,0.0440000,-0.0440000,1,0,10071.0000000,116.1800000,-116.1800000,1,0,20.1852000,0.6870180,-0.6870180,1,0,5405.6000000,,,,,2388.0000000,,,,,330.7390000,6.6850000,-6.6850000,1,0,8730.0000000,152.7000000,-152.7000000,1,0,4.1900000,0.0700000,-0.0700000,1,0,1.9700000,0.0700000,-0.0700000,1,0,,"2019-04-23 16:01:54","2024-01-03 10:08:03","2026-02-20 11:39:24"
